裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng,TWD97_X,TWD97_Y
812,台新國際商業銀行,Hi-Life-中壢壢秀,桃園市,桃園市中壢區民族路45號,24.9557393,121.2144751,271656.8975,2760892.285
812,台新國際商業銀行,Hi-Life-平鎮平南王,桃園市,桃園市平鎮區金城街65號,24.9115816,121.2099747,271210.0188,2756000.61
812,台新國際商業銀行,Hi-Life-平鎮和中(非24H),桃園市,桃園市平鎮區陸光路180號,24.9452282,121.1859489,268778.0147,2759723.814
812,台新國際商業銀行,Hi-Life-桃園快樂,桃園市,桃園市桃園區大有路726號,25.0186204,121.3159118,281883.4326,2767877.169
812,台新國際商業銀行,Hi-Life-桃園埔子,桃園市,桃園市桃園區力行路328巷21號,24.9993924,121.2969997,279979.3827,2765743.102
812,台新國際商業銀行,Hi-Life-桃縣長院(非24H),桃園市,桃園市龜山區文化一路261號,25.0406808,121.3853143,288880.997,2770338.792
812,台新國際商業銀行,Hi-Life-桃縣桃科(非24H),桃園市,桃園市蘆竹區南崁路一段336號,25.0550155,121.2827437,278527.5009,2771901.012
812,台新國際商業銀行,Hi-Life-龍潭江湖,桃園市,桃園市龍潭區民生路108號,24.8478434,121.2279202,273034.5553,2748943.848
812,台新國際商業銀行,Hi-Life-龍潭客棧,桃園市,桃園市龍潭區中原路二段575號,24.8329379,121.1938347,269592.0711,2747287.589
812,台新國際商業銀行,Hi-Life-龜山玄武,桃園市,桃園市龜山區文青路139號,25.040163,121.3872023,289071.6758,2770281.982
812,台新國際商業銀行,Hi-Life-龜山樂學,桃園市,桃園市龜山區樂學路470號,25.0531054,121.3830061,288644.186,2771714.33
812,台新國際商業銀行,Hi-Life-蘆竹海湖,桃園市,桃園市蘆竹區海湖東路295號,25.1042686,121.2696704,277197.5765,2777353.779
812,台新國際商業銀行,Hi-Life-蘆竹福祿,桃園市,桃園市蘆竹區福祿一街56號,25.0561486,121.2969031,279955.85,2772029.578
812,台新國際商業銀行,Hi-Life-觀音長興,桃園市,桃園市觀音區莊敬路150號,25.0446481,121.1348216,263603.9778,2770729.658
812,台新國際商業銀行,Hi-Life-觀音蓮花,桃園市,桃園市觀音區新華路一段940號,24.999492,121.1222017,262335.0958,2765726.856
812,台新國際商業銀行,OK-八德大宏,桃園市,桃園市八德區桃德路125號,24.968152,121.2945494,279739.5594,2762282.297
812,台新國際商業銀行,OK-八德長和,桃園市,桃園市八德區和平路670號,24.9564957,121.3165134,281960.207,2760996.21
812,台新國際商業銀行,OK-八德桃福(非24H),桃園市,桃園市八德區桃德路382號,24.9725689,121.2974419,280030.5339,2762772.16
812,台新國際商業銀行,OK-八德瑞豐,桃園市,桃園市八德區介壽路二段935號,24.9351629,121.297593,280054.8684,2758629.027
812,台新國際商業銀行,OK-八德興豐,桃園市,桃園市八德區興豐路572號,24.9304459,121.293137,279605.967,2758105.586
812,台新國際商業銀行,OK-大湳大安,桃園市,桃園市八德區和平路530號,24.9569986,121.3120942,281513.8437,2761050.879
812,台新國際商業銀行,OK-大園三民,桃園市,桃園市大園區三民路2段95號,25.086598,121.2547265,275694.0952,2775393.587
812,台新國際商業銀行,OK-大園三和,桃園市,桃園市大園區拔子林9之9號,25.0779231,121.2587325,276100.019,2774433.49
812,台新國際商業銀行,OK-大園尖山,桃園市,桃園市大園區中山南路一段82號,25.0505382,121.2093556,271123.7313,2771391.626
812,台新國際商業銀行,OK-大園長榮(非24H),桃園市,桃園市大園區航勤北路8之1號,25.0911124,121.248425,275057.5451,2775892.436
812,台新國際商業銀行,OK-大園高中(非24H),桃園市,桃園市大園區大成路二段8號,25.0213904,121.2208495,272288.7221,2768164.975
812,台新國際商業銀行,OK-大園新興(非24H),桃園市,桃園市大園區和平東路2號,25.060234,121.1994199,270119.6453,2772464.048
812,台新國際商業銀行,OK-大楠和平(非24H),桃園市,桃園市八德區和平路222號,24.9573359,121.3042633,280723.0266,2761086.445
812,台新國際商業銀行,OK-大溪中華,桃園市,桃園市大溪區信義路158號,24.8852594,121.2930367,279606.6176,2753100.645
812,台新國際商業銀行,OK-大溪員林,桃園市,桃園市大溪區員林路二段414號,24.8836643,121.267183,276994.8533,2752918.596
812,台新國際商業銀行,OK-大溪高中(非24H),桃園市,桃園市大溪區康莊路641號,24.869187,121.2850313,278801.5226,2751318.735
812,台新國際商業銀行,OK-大溪康莊,桃園市,桃園市大溪區康莊路30號,24.883926,121.2887505,279173.8772,2752952.031
812,台新國際商業銀行,OK-大溪得勝(非24H),桃園市,桃園市大溪區得勝路1號,24.8812046,121.2878543,279083.9665,2752650.414
812,台新國際商業銀行,OK-大溪勝利,桃園市,桃園市大溪區康莊路322號,24.8771316,121.2874628,279045.3624,2752199.201
812,台新國際商業銀行,OK-中壢七福,桃園市,桃園市中壢區龍東路474號,24.9343538,121.2566696,275922.0333,2758530.982
812,台新國際商業銀行,OK-中壢中央,桃園市,桃園市中壢區中央西路二段148號,24.9592112,121.2140985,271618.2633,2761276.779
812,台新國際商業銀行,OK-中壢中園(非24H),桃園市,桃園市中壢區中園路38之1號,24.965338,121.2365663,273885.74,2761959.159
812,台新國際商業銀行,OK-中壢仁勛,桃園市,桃園市中壢區華勛街349號,24.9466942,121.2600659,276262.4238,2759898.477
812,台新國際商業銀行,OK-中壢仁愛(非24H),桃園市,桃園市中壢區新中北路840號,24.9565319,121.251962,275442.0369,2760986.576
812,台新國際商業銀行,OK-中壢元化,桃園市,桃園市中壢區元化路二段31號,24.9623705,121.2219328,272408.7501,2761627.978
812,台新國際商業銀行,OK-中壢文化,桃園市,桃園市中壢區文化路336號,24.9785519,121.251263,275366.9398,2763425.425
812,台新國際商業銀行,OK-中壢月眉(非24H),桃園市,桃園市中壢區月眉路一段599號,25.0020337,121.1813911,268309.3352,2766015.069
812,台新國際商業銀行,OK-中壢王子,桃園市,桃園市中壢區王子街50號,24.9612696,121.214672,271675.8113,2761504.862
812,台新國際商業銀行,OK-中壢正義(非24H),桃園市,桃園市中壢區正義路88號,24.9382076,121.2570626,275960.9165,2758957.91
812,台新國際商業銀行,OK-中壢永泰,桃園市,桃園市中壢區溪洲街71號,24.9581401,121.230444,273268.9317,2761160.843
812,台新國際商業銀行,OK-中壢永福,桃園市,桃園市中壢區永福路1042號,24.9631819,121.2533269,275578.4849,2761723.399
812,台新國際商業銀行,OK-中壢吉林,桃園市,桃園市中壢區忠孝路479號,24.9825041,121.2528083,275522.1347,2763863.469
812,台新國際商業銀行,OK-中壢百齡(非24H),桃園市,桃園市中壢區龍門街137號,24.929472,121.245013,274745.7591,2757988.094
812,台新國際商業銀行,OK-中壢利民,桃園市,桃園市中壢區利民路1號,24.9522782,121.2375995,273992.5923,2760512.814
812,台新國際商業銀行,OK-中壢志清(非24H),桃園市,桃園市中壢區中山東路三段414號,24.9368776,121.2516681,275416.3931,2758809.577
812,台新國際商業銀行,OK-中壢育樂,桃園市,桃園市中壢區中正路257號,24.9548954,121.2195963,272174.1699,2760799.64
812,台新國際商業銀行,OK-中壢金峰,桃園市,桃園市中壢區中山東路三段2號,24.9462981,121.2464093,274883.4034,2759852.033
812,台新國際商業銀行,OK-中壢長華,桃園市,桃園市中壢區復華九街71號,24.9754257,121.2481358,275051.8567,2763078.579
812,台新國際商業銀行,OK-中壢長興(非24H),桃園市,桃園市中壢區長興街21號,24.9706074,121.2504301,275284.4756,2762545.32
812,台新國際商業銀行,OK-中壢信義,桃園市,桃園市中壢區中北路二段400號,24.9540619,121.2320747,273434.3631,2760709.415
812,台新國際商業銀行,OK-中壢南亞,桃園市,桃園市中壢區中山東路三段文化新村9號,24.9463416,121.2467753,274920.3549,2759856.919
812,台新國際商業銀行,OK-中壢清雲,桃園市,桃園市中壢區健行路99號,24.9502574,121.2271612,272938.9124,2760287.184
812,台新國際商業銀行,OK-中壢復華,桃園市,桃園市中壢區復華街50號,24.9698261,121.2477663,275015.6841,2762458.288
812,台新國際商業銀行,OK-中壢運動中心(非24H),桃園市,桃園市中壢區三光路350號,24.9643003,121.2152849,271737.1648,2761840.646
812,台新國際商業銀行,OK-中壢榮安(非24H),桃園市,桃園市中壢區環中東路50號,24.9661545,121.2593782,276188.8599,2762053.804
812,台新國際商業銀行,OK-中壢榮學,桃園市,桃園市中壢區榮民南路186號,24.9534225,121.2567623,275927.4037,2760643.081
812,台新國際商業銀行,OK-中壢福州,桃園市,桃園市中壢區中北路二段350號,24.9535531,121.2307467,273300.3601,2760652.831
812,台新國際商業銀行,OK-中壢精忠(非24H),桃園市,桃園市中壢區莊敬路779號,24.9650985,121.2560982,275857.9045,2761936.21
812,台新國際商業銀行,OK-中壢興仁,桃園市,桃園市中壢區興仁路二段295號,24.964157,121.26499,276755.9057,2761833.651
812,台新國際商業銀行,OK-中壢雙連,桃園市,桃園市中壢區五權里五興路402號,24.965236,121.193929,269580.7209,2761941.035
812,台新國際商業銀行,OK-中壢鎵興(非24H),桃園市,桃園市中壢區中華路一段784號,24.96872,121.247015,274940.0519,2762335.635
812,台新國際商業銀行,OK-平鎮山峰,桃園市,桃園市平鎮區中豐路山頂段373號,24.8961914,121.2114115,271357.8022,2754296.203
812,台新國際商業銀行,OK-平鎮平東,桃園市,桃園市平鎮區平東路31之1號,24.91799,121.253135,275568.4339,2756717.835
812,台新國際商業銀行,OK-平鎮和平,桃園市,桃園市平鎮區和平路117號,24.9474673,121.2208434,272301.4365,2759977.096
812,台新國際商業銀行,OK-平鎮忠貞,桃園市,桃園市平鎮區龍南路349號,24.9222699,121.251031,275355.039,2757191.488
812,台新國際商業銀行,OK-平鎮東安,桃園市,桃園市平鎮區平東路138號,24.9171196,121.2503207,275284.3459,2756620.902
812,台新國際商業銀行,OK-平鎮金陵,桃園市,桃園市平鎮區金陵路二段482號,24.9322779,121.224584,272681.9556,2758295.315
812,台新國際商業銀行,OK-平鎮振金,桃園市,桃園市平鎮區金陵路二段24號,24.942345,121.2226272,272482.5004,2759410.036
812,台新國際商業銀行,OK-平鎮崇泰(非24H),桃園市,桃園市平鎮區延平路三段6之1號,24.9420678,121.205832,270786.4415,2759376.659
812,台新國際商業銀行,OK-平鎮湧光,桃園市,桃園市平鎮區湧光路448號,24.8905487,121.2040708,270617.1445,2753670.082
812,台新國際商業銀行,OK-平鎮華光,桃園市,桃園市平鎮區金陵路三段249號,24.9242748,121.2281505,273043.6447,2757409.481
812,台新國際商業銀行,OK-平鎮貿西(非24H),桃園市,桃園市平鎮區中正五路162號,24.9295726,121.2553376,275788.5038,2758001.155
812,台新國際商業銀行,OK-平鎮新榮,桃園市,桃園市平鎮區延平路一段199號,24.9504387,121.2162093,271832.9457,2760305.46
812,台新國際商業銀行,OK-平鎮德育,桃園市,桃園市平鎮區德育路二段165號,24.9415695,121.2190717,272123.5777,2759323.557
812,台新國際商業銀行,OK-平鎮龍恩,桃園市,桃園市平鎮區游泳路120巷1弄2號,24.9286755,121.2324077,273472.7985,2757897.636
812,台新國際商業銀行,OK-平鎮環南(非24H),桃園市,桃園市平鎮區龍南路20號,24.924616,121.244647,274709.7617,2757450.17
812,台新國際商業銀行,OK-平鎮壢新,桃園市,桃園市平鎮區復旦路二段23巷1號,24.947702,121.205707,270772.8731,2760000.692
812,台新國際商業銀行,OK-欣興山鶯,桃園市,桃園市龜山區山鶯路175號,24.9822935,121.3299487,283309.9109,2763856.869
812,台新國際商業銀行,OK-南崁中正,桃園市,桃園市蘆竹區中正路203號,25.0457341,121.2926909,279533.3555,2770875.106
812,台新國際商業銀行,OK-英業達桃園(非24H),桃園市,桃園市桃園區大智路88號,24.9772324,121.3292153,283237.2304,2763296.108
812,台新國際商業銀行,OK-員樹林,桃園市,桃園市大溪區員林路2段411號,24.883558,121.267429,277019.7311,2752906.871
812,台新國際商業銀行,OK-桃園大有(非24H),桃園市,桃園市桃園區大有路656號,25.0163395,121.3167665,281970.2845,2767624.731
812,台新國際商業銀行,OK-桃園正康,桃園市,桃園市桃園區正康二街83號,25.0011182,121.3087773,281167.7948,2765936.913
812,台新國際商業銀行,OK-桃園民族,桃園市,桃園市桃園區民族路204號,24.995066,121.307677,281058.2517,2765266.301
812,台新國際商業銀行,OK-桃園同德(非24H),桃園市,桃園市桃園區同安街340號,25.0170976,121.3027029,280550.6916,2767705.455
812,台新國際商業銀行,OK-桃園地院(非24H),桃園市,桃園市桃園區正光路888號,25.0061804,121.2884097,279110.6969,2766493.088
812,台新國際商業銀行,OK-桃園角板山(非24H),桃園市,桃園市復興區中正路93號,24.8179112,121.3511198,285494.2312,2745654.975
812,台新國際商業銀行,OK-桃園果林,桃園市,桃園市大園區?林路191號,25.0492632,121.193945,269569.0185,2771248.086
812,台新國際商業銀行,OK-桃園法治(非24H),桃園市,桃園市桃園區法治路2號,24.99261,121.29648,279928.566,2764991.75
812,台新國際商業銀行,OK-桃園南華,桃園市,桃園市桃園區南華街67號,24.9908095,121.3081375,281105.8082,2764794.945
812,台新國際商業銀行,OK-桃園建國(非24H),桃園市,桃園市桃園區建國路156之9號,24.9852808,121.3096402,281258.9014,2764182.917
812,台新國際商業銀行,OK-桃園埔新,桃園市,桃園市桃園區力行路40號,25.0029663,121.3041684,280702.113,2766140.562
812,台新國際商業銀行,OK-桃園高城,桃園市,桃園市八德區高城路72號,24.9785794,121.2760293,277867.2948,2763433.329
812,台新國際商業銀行,OK-桃園博愛,桃園市,桃園市桃園區博愛路97號,24.9946684,121.30963,281255.4978,2765222.711
812,台新國際商業銀行,OK-桃園運動中心(非24H),桃園市,桃園市桃園區中山東路233號,24.99802,121.320783,282380.4629,2765596.561
812,台新國際商業銀行,OK-桃園龍祥,桃園市,桃園市桃園區龍祥街48號,24.9809612,121.2715922,277418.8049,2763696.239
812,台新國際商業銀行,OK-高山頂營區(非24H),桃園市,桃園市楊梅區南高山頂10之1號,24.893827,121.1265777,262787.7169,2754023.68
812,台新國際商業銀行,OK-國防大學(非24H),桃園市,桃園市八德區興豐路1000號,24.934606,121.3030353,280604.6445,2758568.558
812,台新國際商業銀行,OK-陸軍司令部(非24H),桃園市,桃園市龍潭區中正路三林段81號,24.8532134,121.2230383,272540.1957,2749537.814
812,台新國際商業銀行,OK-陸軍通資(非24H),桃園市,桃園市平鎮區中豐路山頂段358號,24.8940152,121.2107651,271292.8729,2754055.065
812,台新國際商業銀行,OK-開南大學(非24H),桃園市,桃園市蘆竹區開南路1號,25.0113673,121.270208,277272.3497,2767063.817
812,台新國際商業銀行,OK-新屋東明,桃園市,桃園市新屋區中山西路一段572號,24.976645,121.082892,258368.7009,2763193.282
812,台新國際商業銀行,OK-楊梅中華(非24H),桃園市,桃園市楊梅區秀才路552號,24.8940087,121.1369932,263839.9406,2754044.824
812,台新國際商業銀行,OK-楊梅立同(非24H),桃園市,桃園市楊梅區自立街301號,24.9098419,121.1533099,265486.386,2755800.277
812,台新國際商業銀行,OK-楊梅金山(非24H),桃園市,桃園市楊梅區環東路436號,24.9095646,121.1573048,265889.9614,2755770.023
812,台新國際商業銀行,OK-楊梅埔心,桃園市,桃園市楊梅區永美路329號,24.9171519,121.1823259,268416.3174,2756613.554
812,台新國際商業銀行,OK-楊梅湖山(非24H),桃園市,桃園市楊梅區湖山街20號,24.908506,121.1189264,262013.3103,2755648.836
812,台新國際商業銀行,OK-楊梅新江(非24H),桃園市,桃園市楊梅區新江路181號,24.8946848,121.1420112,264346.8141,2754120.228
812,台新國際商業銀行,OK-楊梅新農,桃園市,桃園市楊梅區新農街377號,24.9119151,121.1569403,265852.8414,2756030.324
812,台新國際商業銀行,OK-楊梅楊明(非24H),桃園市,桃園市楊梅區金山街275巷52號,24.9113556,121.1604123,266203.6285,2755968.762
812,台新國際商業銀行,OK-楊梅裕成(非24H),桃園市,桃園市楊梅區裕成路160之1號,24.8993775,121.1610128,266265.8566,2754642.131
812,台新國際商業銀行,OK-壽山高中(非24H),桃園市,桃園市龜山區大同路23號,24.9945498,121.3409719,284419.3516,2765217.164
812,台新國際商業銀行,OK-龍潭中央(非24H),桃園市,桃園市龍潭區中央街138號,24.8832014,121.204836,270695.6767,2752856.407
812,台新國際商業銀行,OK-龍潭北龍二,桃園市,桃園市龍潭區北龍路63號,24.8658102,121.2126669,271489.8842,2750931.363
812,台新國際商業銀行,OK-龍潭民族(非24H),桃園市,桃園市龍潭區民族路380號,24.8366044,121.2337829,273629.1999,2747700.018
812,台新國際商業銀行,OK-龍潭石門(非24H),桃園市,桃園市龍潭區文化路128之1號,24.840829,121.240856,274343.2777,2748169.179
812,台新國際商業銀行,OK-龍潭特戰(非24H),桃園市,桃園市龍潭區中正路三林段277號,24.8491981,121.2303559,273280.4645,2749094.308
812,台新國際商業銀行,OK-龍潭龍元,桃園市,桃園市龍潭區龍元路110號,24.864671,121.2112609,271348.0038,2750804.964
812,台新國際商業銀行,OK-龍潭龍華(非24H),桃園市,桃園市龍潭區龍華路8號,24.8662597,121.214661,271691.3092,2750981.466
812,台新國際商業銀行,OK-龜山山鶯,桃園市,桃園市龜山區山鶯路200號,24.986777,121.326207,282930.9714,2764352.56
812,台新國際商業銀行,OK-龜山文明,桃園市,桃園市龜山區文明路71之2號,25.054721,121.3797111,288311.2248,2771892.344
812,台新國際商業銀行,OK-龜山文興(非24H),桃園市,桃園市龜山區文化二路34巷22號,25.0583405,121.3647725,286802.8896,2772289.108
812,台新國際商業銀行,OK-龜山貿商(非24H),桃園市,桃園市龜山區中興路166之5號,24.989397,121.332522,283567.7711,2764644.307
812,台新國際商業銀行,OK-龜山楓樹坑(非24H),桃園市,桃園市龜山區忠義路一段202號,25.0067964,121.3447764,284799.9495,2766574.607
812,台新國際商業銀行,OK-龜山萬壽,桃園市,桃園市龜山區萬壽路二段680之2號,24.9987273,121.3450537,284830.2139,2765680.919
812,台新國際商業銀行,OK-蘆竹大新(非24H),桃園市,桃園市蘆竹區大新一街92號,25.0225147,121.2569416,275931.0119,2768295.93
812,台新國際商業銀行,OK-蘆竹山林(非24H),桃園市,桃園市蘆竹區山林路二段391號,25.0835628,121.3034273,280607.2951,2775067.541
812,台新國際商業銀行,OK-蘆竹海山(非24H),桃園市,桃園市蘆竹區海山路一段232號,25.0951455,121.2648899,276717.4192,2776342.313
812,台新國際商業銀行,OK-觀音中興,桃園市,桃園市觀音區中興路17號,25.037613,121.080537,258126.9295,2769946.075
812,台新國際商業銀行,OK-觀音信義,桃園市,桃園市觀音區信義路77號,25.0360398,121.0793554,258007.7972,2769771.754
812,台新國際商業銀行,OK-觀音草漯,桃園市,桃園市觀音區大觀路二段161號,25.0461306,121.1414689,264274.5431,2770894.549
812,台新國際商業銀行,OK-觀音高中(非24H),桃園市,桃園市觀音區中山路二段519號,25.0144668,121.1333015,263453.8847,2767386.552
812,台新國際商業銀行,OK-觀音環科(非24H),桃園市,桃園市觀音區環科路335號,25.03759,121.0626671,256323.6917,2769942.574
812,台新國際商業銀行,全家-八德大和,桃園市,桃園市八德區大和路103號,24.9542228,121.2960392,279893.3439,2760739.796
812,台新國際商業銀行,全家-八德大愛,桃園市,桃園市八德區和平路196號,24.9575045,121.3040471,280701.1539,2761105.07
812,台新國際商業銀行,全家-八德大義,桃園市,桃園市八德區介壽路一段785號,24.962771,121.30036,280327.5563,2761687.571
812,台新國際商業銀行,全家-八德仁興,桃園市,桃園市八德區建國路241號,24.9366817,121.2882057,279106.4529,2758795.209
812,台新國際商業銀行,全家-八德介壽,桃園市,桃園市八德區介壽路一段643號,24.966884,121.301188,280410.1498,2762143.321
812,台新國際商業銀行,全家-八德和平,桃園市,桃園市八德區和平路818號,24.9585458,121.3187688,282187.4164,2761223.816
812,台新國際商業銀行,全家-八德忠勇,桃園市,桃園市八德區義勇街105號,24.9637297,121.3040109,280695.9546,2761794.579
812,台新國際商業銀行,全家-八德金順,桃園市,桃園市八德區介壽路二段1024號,24.9330812,121.2973289,280028.7003,2758398.396
812,台新國際商業銀行,全家-八德青年,桃園市,桃園市八德區豐德路318號,24.9256545,121.2879058,279078.7523,2757573.753
812,台新國際商業銀行,全家-八德建國,桃園市,桃園市八德區建國路657號,24.9474076,121.2891139,279195.6463,2759983.424
812,台新國際商業銀行,全家-八德桃華,桃園市,桃園市八德區中華路270號,24.9822703,121.2766203,277926.1276,2763842.263
812,台新國際商業銀行,全家-八德桃鶯,桃園市,桃園市八德區桃鶯路34號,24.971231,121.3267408,282989.0062,2762630.774
812,台新國際商業銀行,全家-八德貴族,桃園市,桃園市八德區介壽路二段309號,24.9493569,121.2979992,280092.4438,2760201.271
812,台新國際商業銀行,全家-八德瑞泰,桃園市,桃園市八德區介壽路二段494號,24.94461,121.2973034,280023.3311,2759675.341
812,台新國際商業銀行,全家-八德瑞祥,桃園市,桃園市八德區介壽路二段1231號,24.9303989,121.2972949,280025.9163,2758101.292
812,台新國際商業銀行,全家-八德瑞德,桃園市,桃園市八德區介壽路二段1382號,24.9261472,121.2964312,279939.7116,2757630.176
812,台新國際商業銀行,全家-八德銀和,桃園市,桃園市八德區銀和街29號,24.9558893,121.2964751,279936.9573,2760924.477
812,台新國際商業銀行,全家-八德廣隆,桃園市,桃園市八德區廣福路260號,24.959716,121.293014,279586.5516,2761347.572
812,台新國際商業銀行,全家-八德廣順,桃園市,桃園市八德區廣福路42號,24.9588985,121.2981384,280104.1804,2761258.15
812,台新國際商業銀行,全家-八德德富,桃園市,桃園市八德區廣福路805號,24.9604959,121.2789061,278161.8474,2761430.955
812,台新國際商業銀行,全家-八德櫻花,桃園市,桃園市八德區長安街375號,24.9505396,121.3176205,282073.541,2760336.76
812,台新國際商業銀行,全家-大園田心,桃園市,桃園市大園區新興路85號,25.0628147,121.1949249,269665.7279,2772749.234
812,台新國際商業銀行,全家-大園果林,桃園市,桃園市大園區拔子林23之83號,25.0772752,121.2575785,275983.7438,2774361.504
812,台新國際商業銀行,全家-大園帝景,桃園市,桃園市大園區中正西路1號,25.0640112,121.1969933,269874.2136,2772882.064
812,台新國際商業銀行,全家-大園航園,桃園市,桃園市大園區中正東路338號,25.06004,121.2075272,270937.6331,2772443.791
812,台新國際商業銀行,全家-大園都心,桃園市,桃園市大園區中山北路31號,25.064727,121.196823,269856.917,2772961.323
812,台新國際商業銀行,全家-大園晴空,桃園市,桃園市大園區海豐坡10之100號,25.0564685,121.2170865,271902.7184,2772049.714
812,台新國際商業銀行,全家-大園華園,桃園市,桃園市大園區中華路61號,25.0668585,121.1983152,270007.115,2773197.635
812,台新國際商業銀行,全家-大園蓮園,桃園市,桃園市大園區大觀路602號,25.0622453,121.1756688,267723.0819,2772683.504
812,台新國際商業銀行,全家-大溪仁和,桃園市,桃園市大溪區仁和路二段219號,24.9039472,121.264128,276681.8303,2755164.548
812,台新國際商業銀行,全家-大溪仁東,桃園市,桃園市大溪區仁和七街52號,24.89467,121.2744154,277723.1257,2754139.052
812,台新國際商業銀行,全家-大溪永昌,桃園市,桃園市大溪區永昌路355號,24.8955913,121.2621266,276481.4335,2754238.649
812,台新國際商業銀行,全家-大溪交流,桃園市,桃園市大溪區員林路一段451號,24.8921044,121.273702,277651.6247,2753854.738
812,台新國際商業銀行,全家-大溪松樹,桃園市,桃園市大溪區松樹21之1號,24.8658422,121.2969674,280008.4426,2750950.838
812,台新國際商業銀行,全家-大溪員明,桃園市,桃園市大溪區員林路二段275號,24.8858071,121.2699672,277275.6859,2753156.489
812,台新國際商業銀行,全家-大溪員林,桃園市,桃園市大溪區員林路一段11號,24.8984996,121.2829964,278589.1535,2754564.998
812,台新國際商業銀行,全家-大溪埔頂,桃園市,桃園市大溪區埔頂路二段158號,24.9104838,121.2797987,278263.3807,2755891.715
812,台新國際商業銀行,全家-大溪崎頂,桃園市,桃園市大溪區介壽路886號,24.9003849,121.2837016,278659.9599,2754773.964
812,台新國際商業銀行,全家-大溪慈湖,桃園市,桃園市大溪區復興路2號,24.8806921,121.2887976,279179.3957,2752593.851
812,台新國際商業銀行,全家-中壢九和,桃園市,桃園市中壢區新生路198號,24.9619136,121.2231053,272527.222,2761577.565
812,台新國際商業銀行,全家-中壢三和,桃園市,桃園市中壢區日新路80號,24.9548571,121.2399247,274226.8852,2760798.871
812,台新國際商業銀行,全家-中壢工業,桃園市,桃園市中壢區西園路116號,24.9777683,121.234448,273669.4793,2763335.593
812,台新國際商業銀行,全家-中壢中北,桃園市,桃園市中壢區中北路31號,24.956151,121.236309,273861.5318,2760941.545
812,台新國際商業銀行,全家-中壢中央二(非24H),桃園市,桃園市中壢區中大路300號,24.9683976,121.1956056,269749.5005,2762291.463
812,台新國際商業銀行,全家-中壢中央三(非24H),桃園市,桃園市中壢區中大路300號,24.9683976,121.1956056,269749.5005,2762291.463
812,台新國際商業銀行,全家-中壢中美,桃園市,桃園市中壢區光復街13號,24.95927,121.2239207,272610.0372,2761284.891
812,台新國際商業銀行,全家-中壢元大一(非24H),桃園市,桃園市中壢區遠東路135號,24.9699893,121.2634595,276600.1174,2762479.348
812,台新國際商業銀行,全家-中壢元生,桃園市,桃園市中壢區元生三街3號,24.9768059,121.2513489,275375.9703,2763232.05
812,台新國際商業銀行,全家-中壢元智,桃園市,桃園市中壢區興仁路二段63號,24.9672381,121.2626331,276517.2694,2762174.458
812,台新國際商業銀行,全家-中壢元權,桃園市,桃園市中壢區民權路340號,24.963423,121.217714,271982.5859,2761743.865
812,台新國際商業銀行,全家-中壢六合,桃園市,桃園市中壢區六和路48號,24.9644806,121.2243981,272657.2882,2761862.106
812,台新國際商業銀行,全家-中壢天晟,桃園市,桃園市中壢區延平路155號,24.9626431,121.2290242,273124.7265,2761659.361
812,台新國際商業銀行,全家-中壢太子,桃園市,桃園市中壢區中山東路三段51號,24.9454847,121.2475731,275001.0932,2759762.154
812,台新國際商業銀行,全家-中壢文藝,桃園市,桃園市中壢區慈惠三街131號,24.9640162,121.225544,272773.0746,2761810.86
812,台新國際商業銀行,全家-中壢日新,桃園市,桃園市中壢區日新路24號,24.954021,121.238858,274119.3355,2760706.073
812,台新國際商業銀行,全家-中壢弘志,桃園市,桃園市中壢區弘揚路29號,24.9529448,121.2400157,274236.4485,2760587.077
812,台新國際商業銀行,全家-中壢弘福,桃園市,桃園市中壢區弘揚路90號,24.953769,121.241758,274412.2217,2760678.679
812,台新國際商業銀行,全家-中壢禾凱,桃園市,桃園市中壢區新中北路380號,24.9587549,121.242973,274533.9222,2761231.145
812,台新國際商業銀行,全家-中壢吉林,桃園市,桃園市中壢區吉林二路79巷2號,24.9823988,121.2482773,275064.7293,2763850.961
812,台新國際商業銀行,全家-中壢吉園,桃園市,桃園市中壢區吉林路68之1號,24.980048,121.248255,275062.9545,2763590.577
812,台新國際商業銀行,全家-中壢西園,桃園市,桃園市中壢區南園二路12號,24.9717815,121.2357164,273798.6872,2762672.705
812,台新國際商業銀行,全家-中壢宏大,桃園市,桃園市中壢區中園路192之2號,24.9848879,121.2381296,274039.7847,2764124.822
812,台新國際商業銀行,全家-中壢忠孝,桃園市,桃園市中壢區信義路76號,24.9738164,121.2564949,275896.1342,2762901.899
812,台新國際商業銀行,全家-中壢金央,桃園市,桃園市中壢區中山路100號,24.9558412,121.2261044,272831.1659,2760905.477
812,台新國際商業銀行,全家-中壢金園,桃園市,桃園市中壢區南園二路323號,24.9714696,121.2273467,272953.7102,2762636.716
812,台新國際商業銀行,全家-中壢青雲,桃園市,桃園市中壢區領航南路三段452號,25.0130873,121.221811,272387.2652,2767245.461
812,台新國際商業銀行,全家-中壢城章,桃園市,桃園市中壢區成章一街156號,24.976299,121.2561524,275861.0356,2763176.812
812,台新國際商業銀行,全家-中壢後站,桃園市,桃園市中壢區健行路2號,24.9528066,121.2259248,272813.5897,2760569.329
812,台新國際商業銀行,全家-中壢柏德,桃園市,桃園市中壢區實踐路221號,24.9571549,121.239062,274139.3239,2761053.225
