機構代碼,機構名稱,型態別,縣市鄉鎮,lat,lng,TWD97_X,TWD97_Y
3531063512,李復健科骨科診所,西醫醫務室,新北市新莊區,25.049282,121.4485735,295261.2281,2771311.163
3531063594,沈耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0261669,121.419855,292371.4268,2768741.537
3531063601,中心診所,西醫醫務室,新北市新莊區,25.0449369,121.452412,295650.1483,2770831.168
3531063629,志銘小兒科診所,西醫診所,新北市新莊區,25.024284,121.424734,292864.4714,2768534.514
3531063647,幸福小兒科診所,西醫專科診所,新北市新莊區,25.0490369,121.449262,295330.7891,2771284.245
3531063674,大新大診所,西醫專科診所,新北市新莊區,25.0219479,121.421407,292529.5091,2768274.709
3531063790,錦興皮膚科診所,西醫專科診所,新北市新莊區,25.02246,121.4262634,293019.4572,2768332.965
3531063807,安諾婦產科診所,西醫專科診所,新北市新莊區,25.020428,121.417967,292182.8507,2768105.283
3531063825,大學眼科診所,西醫專科診所,新北市新莊區,25.0394508,121.4465411,295059.7483,2770221.535
3531063861,大益診所,西醫診所,新北市新莊區,25.039975,121.4459304,294997.9314,2770279.395
3531063914,陳正敏眼科診所,西醫專科診所,新北市新莊區,25.0343122,121.4493584,295345.9304,2769653.301
3531063941,賴昌和皮膚科診所,西醫醫務室,新北市新莊區,25.041582,121.445326,294936.3563,2770457.192
3531061198,曲孝禮診所,西醫醫務室,新北市新莊區,25.036889,121.443363,294739.9764,2769936.724
3531061232,聶廷憲診所,西醫醫務室,新北市新莊區,25.024058,121.4259902,292991.3283,2768509.88
3531061278,聯安診所,西醫醫務室,新北市新莊區,25.0348669,121.4459194,294998.6851,2769713.595
3531061349,蔡鉅儒診所,西醫診所,新北市新莊區,25.01887,121.428016,293197.592,2767935.88
3532010337,林振銘小兒科診所,西醫專科診所,桃園市桃園區,24.9930556,121.307893,281080.5614,2765043.673
3532010382,沈俊男內兒科診所,西醫專科診所,桃園市桃園區,24.993287,121.3092571,281218.2043,2765069.617
3532010435,張外科診所,西醫專科診所,桃園市桃園區,24.994876,121.3089739,281189.2152,2765245.554
3532010444,許家庭醫學科診所,西醫專科診所,桃園市桃園區,24.9927799,121.307904,281081.7412,2765013.139
3532010515,黃東波外科診所,西醫專科診所,桃園市桃園區,24.992528,121.308636,281155.6978,2764985.405
3532010533,涂婦產科診所,西醫專科診所,桃園市桃園區,24.9951379,121.311198,281413.6607,2765275.076
3532010588,謝內科小兒科診所,西醫專科診所,桃園市桃園區,24.995218,121.312036,281498.2321,2765284.143
3532010686,游江南內兒科診所,西醫專科診所,桃園市桃園區,24.997711,121.304575,280744.4624,2765558.562
3532010695,邱婦產科診所,西醫專科診所,桃園市桃園區,24.994957,121.307443,281034.658,2765254.175
3532010864,謝宗佑診所,西醫診所,桃園市桃園區,24.990658,121.315887,281888.1474,2764779.965
3532011003,林外科診所,西醫專科診所,桃園市桃園區,24.995062,121.306169,280906.0277,2765265.514
3532011030,江眼科診所,西醫專科診所,桃園市桃園區,24.993785,121.312291,281524.3386,2765125.479
3532011049,陳嘉禎診所,西醫專科診所,桃園市桃園區,24.9921139,121.317081,282008.303,2764941.505
3532011058,簡內兒科診所,西醫專科診所,桃園市桃園區,24.9919864,121.3039127,280679.0291,2764924.34
3532011067,紀內科小兒科診所,西醫專科診所,桃園市桃園區,24.998512,121.30264,280548.94,2765646.846
3532011147,白皮膚科診所,西醫專科診所,桃園市桃園區,24.9920989,121.3088769,281180.1242,2764937.933
3532011156,李俊穎小兒科診所,西醫專科診所,桃園市桃園區,24.990631,121.308138,281105.9036,2764775.174
3531061438,王建民耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0495759,121.4587339,296286.3198,2771347.153
3531061492,鄭安雄診所,西醫醫務室,新北市新莊區,25.0491738,121.4547062,295880.0684,2771301.243
3531061590,林基正皮膚科診所,西醫專科診所,新北市新莊區,25.0547672,121.4529457,295700.3567,2771920.199
3531061643,祐幼小兒科診所,西醫專科診所,新北市新莊區,25.015151,121.426167,293012.2749,2767523.36
3531061652,民富皮膚科診所,西醫專科診所,新北市新莊區,25.0251955,121.4219529,292583.4829,2768634.598
3531061661,昭明眼科診所,西醫醫務室,新北市新莊區,25.021505,121.426977,293091.8096,2768227.412
3531061698,福華診所,西醫醫務室,新北市新莊區,25.0444513,121.4563704,296049.7532,2770778.722
3531061705,藍主仕眼科診所,西醫專科診所,新北市新莊區,25.0238575,121.4257035,292962.4637,2768487.58
3531061769,幸福呂耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0491894,121.4552573,295935.6696,2771303.158
3531061812,照明眼科診所,西醫專科診所,新北市新莊區,25.037948,121.44752,295159.0791,2770055.404
3531061830,王榮文小兒科診所,西醫醫務室,新北市新莊區,25.0494069,121.4472583,295128.4765,2771324.558
3531061876,新莊徐耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0523322,121.4446181,294861.0115,2771647.7
3531061929,林定參診所,西醫醫務室,新北市新莊區,25.0220458,121.4267835,293072.092,2768287.252
3531061938,錦明耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0226359,121.426168,293009.7678,2768352.418
3531061947,黃信喜診所,西醫醫務室,新北市新莊區,25.0406235,121.4557339,295986.9542,2770354.52
3531061974,張昱錦診所,西醫醫務室,新北市新莊區,25.027501,121.429487,293343.0235,2768892.355
3531061983,健佑診所,西醫醫務室,新北市新莊區,25.052321,121.45466,295874.2354,2771649.826
3531062006,劉建輝診所,西醫醫務室,新北市新莊區,25.022723,121.426112,293004.0857,2768362.048
3531062051,黃呈榕眼科診所,西醫專科診所,新北市新莊區,25.0495619,121.4586724,296280.1196,2771345.582
3531062060,吳政德耳鼻喉科診所,西醫專科診所,新北市新莊區,25.020383,121.427195,293114.203,2768103.204
3531053409,耀程耳鼻喉科診所,西醫診所,新北市新店區,24.9723445,121.5350794,304023.5044,2762820.898
3531060057,民泰診所,西醫醫務室,新北市新莊區,25.0258896,121.4250194,292892.7164,2768712.447
3531060128,柯誠立婦產科診所,西醫專科診所,新北市新莊區,25.0348449,121.4490117,295310.7479,2769712.189
3531060226,黃政司診所,西醫醫務室,新北市新莊區,25.0375447,121.4473895,295146.0578,2770010.689
3531060324,鄭骨科耳鼻喉科診所,西醫醫務室,新北市新莊區,25.0434093,121.4536687,295777.5231,2770662.388
3531060397,林浩昌內兒科診所,西醫專科診所,新北市新莊區,25.026126,121.419977,292383.7532,2768737.045
3531060440,洪敏捷耳鼻喉科診所,西醫專科診所,新北市新莊區,25.036658,121.448308,295239.0701,2769912.781
3531060459,陳桔泱診所,西醫醫務室,新北市新莊區,25.0398385,121.4552559,295939.0122,2770267.408
3531060511,德安婦產科診所,西醫專科診所,新北市新莊區,25.0331086,121.4494615,295356.7772,2769520.019
3531060655,賀生婦產科診所,西醫專科診所,新北市新莊區,25.049308,121.451083,295514.4314,2771314.884
3531060726,崇仁外科診所,西醫專科診所,新北市新莊區,25.0454896,121.4655898,296979.6481,2770896.897
3531060753,王正華小兒專科診所,西醫醫務室,新北市新莊區,25.0213099,121.427745,293169.3876,2768206.047
3531060806,天給婦產科診所,西醫專科診所,新北市新莊區,25.049649,121.452124,295619.3438,2771353.005
3531060860,吉信耳鼻喉科診所,西醫專科診所,新北市新莊區,25.0443319,121.4531649,295726.3442,2770764.41
3531060940,謝耳鼻喉科診所,西醫專科診所,新北市新莊區,25.049923,121.4520739,295614.1873,2771383.338
3531060995,陳世昌婦產科診所,西醫專科診所,新北市新莊區,25.0266819,121.427874,293180.5272,2768801.113
3531061045,邱欽斌小兒科診所,西醫專科診所,新北市新莊區,25.0240625,121.4252376,292915.3727,2768510.139
3531061143,劉長達婦產科診所,西醫專科診所,新北市新莊區,25.0494393,121.4503938,295444.8415,2771329.196
3531051521,為宏皮膚科診所,西醫專科診所,新北市新店區,24.9815909,121.5418709,304705.1213,2763847.793
3531051549,民康眼科診所,西醫專科診所,新北市新店區,24.963731,121.51469,301968.4999,2761858.868
3531051567,王慶祥小兒科診所,西醫專科診所,新北市新店區,24.9682149,121.5415649,304680.1412,2762366.082
3531052635,林建良耳鼻喉科診所,西醫專科診所,新北市新店區,24.9718882,121.5415592,304677.9422,2762772.951
3531052715,和成診所,西醫醫務室,新北市新店區,24.9609797,121.5101867,301514.9369,2761552.406
3531052760,欣和診所,西醫醫務室,新北市新店區,24.9855019,121.516587,302150.8642,2764271.035
3531052797,潘如瑾婦產科診所,西醫專科診所,新北市新店區,24.9828203,121.5394296,304458.1112,2763982.985
3531052804,林逢慶診所,西醫醫務室,新北市新店區,24.9532729,121.49356,299839.1692,2760692.565
3531052831,幼安小兒科診所,西醫專科診所,新北市新店區,24.9637302,121.5144673,301946.0137,2761858.694
3531052859,邱眼科診所,西醫專科診所,新北市新店區,24.9727905,121.5402959,304549.9941,2762872.385
3531052966,佑康聯合診所,西醫醫務室,新北市新店區,24.9525721,121.4929086,299773.6722,2760614.703
3531053052,維霖內科診所,西醫專科診所,新北市新店區,24.9734436,121.5399769,304517.4984,2762944.597
3531053098,九宜診所,西醫醫務室,新北市新店區,24.9571679,121.5383675,304362.1558,2761141.183
3531053123,我的診所,西醫專科診所,新北市新店區,24.9763486,121.5373942,304255.4629,2763265.333
3531053132,全康診所,西醫診所,新北市新店區,24.9795964,121.5234198,302843.1901,2763619.559
3531053141,安立診所,西醫診所,新北市新店區,24.9514696,121.5481521,305352.7318,2760513.967
3531053178,安民診所,西醫醫務室,新北市新店區,24.9719899,121.5170481,302203.1178,2762774.563
3531053187,樂河診所,西醫醫務室,新北市新店區,24.9631038,121.5370879,304230.3436,2761798.157
3531053212,曾俊睿小兒科診所,西醫專科診所,新北市新店區,24.9751599,121.5461611,305141.1186,2763137.202
3531053285,國城診所,西醫診所,新北市新店區,24.9767187,121.543127,304834.095,2763308.632
3531053329,活泉診所,西醫診所,新北市新店區,24.976034,121.543132,304834.9034,2763232.793
3531053338,新眼光眼科診所,西醫診所,新北市新店區,24.9711562,121.5428967,304813.3084,2762692.411
3531050775,睛彩眼科診所,西醫專科診所,新北市新店區,24.9684013,121.5414587,304669.3359,2762386.685
3531050784,黃宏超眼科診所,西醫專科診所,新北市新店區,24.9647429,121.539897,304513.2648,2761980.836
3531050944,顏秀吉婦產科診所,西醫專科診所,新北市新店區,24.9827914,121.5405836,304574.6283,2763980.247
3531050962,惠安診所,西醫醫務室,新北市新店區,24.9793,121.5424615,304765.7617,2763594.28
3531050971,汪耳鼻喉科診所,西醫專科診所,新北市新店區,24.9806966,121.5420162,304720.1863,2763748.794
3531050999,高兒科診所,西醫醫務室,新北市新店區,24.9612189,121.5099971,301495.6926,2761578.829
3531051094,群惠耳鼻喉科診所,西醫專科診所,新北市新店區,24.9737076,121.5385333,304371.6299,2762973.26
3531051147,吳耳鼻喉科診所,西醫專科診所,新北市新店區,24.9783028,121.5398314,304500.6668,2763482.767
3531051192,劉建梅診所,西醫醫務室,新北市新店區,24.9696915,121.5453143,305058.0568,2762531.152
3531051254,文玉小兒科診所,西醫專科診所,新北市新店區,24.9761147,121.5406963,304588.9534,2763240.75
3531051290,李亭鋒耳鼻喉科診所,西醫專科診所,新北市新店區,24.9613804,121.5125967,301758.1177,2761597.706
3531051325,富森診所,西醫醫務室,新北市新店區,24.971739,121.535314,304047.4555,2762753.923
3531051398,楊龍駿婦產科診所,西醫專科診所,新北市新店區,24.9619885,121.5120077,301698.3899,2761664.837
3531051432,蕭仁哲婦產科診所,西醫專科診所,新北市新店區,24.9838375,121.5410069,304616.9012,2764096.289
3531051441,陳沛生耳鼻喉科診所,西醫診所,新北市新店區,24.9726838,121.5427988,304802.747,2762861.575
3531044464,民揚診所,西醫專科診所,新北市中和區,25.006339,121.4740027,297843.7284,2766563.342
3531044491,嘉仁診所,西醫診所,新北市中和區,24.9962239,121.4649498,296933.7984,2765439.786
3531044535,唯安診所,西醫醫務室,新北市中和區,24.988416,121.513319,301819.7234,2764592.561
3531044553,翰霖耳鼻喉科診所,西醫專科診所,新北市中和區,24.9912084,121.5040349,300881.3251,2764898.345
3531044615,廣祥診所,西醫專科診所,新北市中和區,24.9858111,121.5078781,301271.5337,2764301.963
3531044633,王俊傑診所,西醫醫務室,新北市中和區,25.0034323,121.5134921,301830.8992,2766255.902
3531044642,佳和診所,西醫專科診所,新北市中和區,25.0043834,121.504336,300906.2927,2766357.781
3531044651,莊福仁內科診所,西醫專科診所,新北市中和區,24.9872728,121.5084314,301326.7848,2764464.077
3531044722,民治診所,西醫診所,新北市中和區,25.0064444,121.4733083,297773.5969,2766574.771
3531044731,中和大愛眼科診所,西醫診所,新北市中和區,24.9903899,121.5107533,301559.8873,2764810.221
3531044768,黃基家小兒科診所,西醫診所,新北市中和區,24.9975892,121.5001252,300484.0354,2765603.649
3531044839,育晨診所,西醫診所,新北市中和區,24.9953125,121.5222279,302716.1541,2765359.883
3531050033,何耳鼻喉科診所,西醫專科診所,新北市新店區,24.982027,121.541714,304689.0881,2763896.034
3531050195,永吉外科診所,西醫專科診所,新北市新店區,24.964773,121.540098,304533.5469,2761984.251
3531050248,中文內科小兒科診所,西醫專科診所,新北市新店區,24.9839258,121.54099,304615.1561,2764106.062
3531050293,陳小兒科診所,西醫醫務室,新北市新店區,24.981098,121.54193,304711.306,2763793.221
3531050426,恩寧眼科診所,西醫專科診所,新北市新店區,24.971013,121.5422078,304743.8159,2762676.271
3531044437,佳新小兒科診所,西醫專科診所,新北市中和區,24.9929396,121.5171525,302204.8126,2765095.086
3531042586,陳建良耳鼻喉科診所,西醫專科診所,新北市中和區,24.9882361,121.513419,301829.894,2764572.673
3531043618,郭長?診所,西醫醫務室,新北市中和區,25.0025946,121.4971696,300183.6508,2766156.973
3531043672,季明眼科診所,西醫專科診所,新北市中和區,24.9943037,121.5127597,301760.7951,2765244.496
3531043681,永安眼科診所,西醫醫務室,新北市中和區,24.9981386,121.5097302,301453.3785,2765668.114
3531043716,優寶婦產科診所,西醫專科診所,新北市中和區,24.9840465,121.5081825,301302.9964,2764106.623
3531043752,嘉櫻診所,西醫診所,新北市中和區,24.9956721,121.4822755,298682.964,2765384.775
3531043761,盧建宏耳鼻喉科診所,西醫專科診所,新北市中和區,24.998702,121.509021,301381.5547,2765730.25
3531043770,王家醫科診所,西醫醫務室,新北市中和區,24.9983639,121.512267,301709.3593,2765694.035
3531043823,欣禾診所,西醫醫務室,新北市中和區,24.9933835,121.507968,301277.468,2765140.75
3531043869,馮泰龍小兒科診所,西醫醫務室,新北市中和區,24.9962561,121.5035566,300830.9646,2765457.271
3531043976,華欣診所,西醫醫務室,新北市中和區,24.983679,121.5081149,301296.3243,2764065.892
3531044008,王上卿婦產科診所,西醫醫務室,新北市中和區,25.0074851,121.4759302,298037.8388,2766690.971
3531044017,信望愛眼科診所,西醫專科診所,新北市中和區,25.003883,121.512439,301724.4108,2766305.422
3531044053,益德診所,西醫醫務室,新北市中和區,24.986162,121.512859,301774.2295,2764342.722
3531044160,好家人診所,西醫醫務室,新北市中和區,24.9960375,121.4847696,298934.5884,2765426.146
3531044320,友善宜安診所,西醫專科診所,新北市中和區,24.9971393,121.5106917,301550.8532,2765557.792
3531044339,創悅皮膚科診所,西醫專科診所,新北市中和區,25.0035459,121.513256,301807.0197,2766268.395
3531044366,陳信吉耳鼻喉科診所,西醫專科診所,新北市中和區,24.999789,121.505879,301063.9406,2765849.464
3531041749,陸義發耳鼻喉科診所,西醫專科診所,新北市中和區,24.9910494,121.510632,301547.3669,2764883.224
3531041767,張偉哲眼科診所,西醫專科診所,新北市中和區,24.9907232,121.4925743,299724.5768,2764840.351
3531041776,西華診所,西醫醫務室,新北市中和區,24.9922597,121.4948111,299949.7607,2765011.362
3531041785,德祐診所,西醫醫務室,新北市中和區,24.985409,121.506644,301147.1126,2764256.959
3531041838,永康診所,西醫醫務室,新北市中和區,24.99043,121.5017029,300646.2294,2764811.253
3531041847,宜生診所,西醫醫務室,新北市中和區,24.9943172,121.5221075,302704.4246,2765249.592
3531041918,景民診所,西醫醫務室,新北市中和區,24.9918835,121.5165962,302149.1006,2764977.893
3531041954,合吉婦產科診所,西醫專科診所,新北市中和區,24.9897475,121.5126377,301750.3873,2764739.784
3531041981,吳家裕耳鼻喉科診所,西醫專科診所,新北市中和區,25.0029439,121.467804,297219.3479,2766185.112
3531042031,上允耳鼻喉科診所,西醫專科診所,新北市中和區,24.9922529,121.5174638,302236.5281,2765019.144
3531042059,民樂耳鼻喉科診所,西醫專科診所,新北市中和區,25.0011037,121.4826032,298713.9024,2765986.52
3531042237,蔡承恭診所,西醫醫務室,新北市中和區,25.0001899,121.474913,297937.9976,2765882.563
3531042264,中和仁安診所,西醫醫務室,新北市中和區,25.0023668,121.5125901,301740.2978,2766137.538
3531042291,雙怡診所,西醫醫務室,新北市中和區,24.9840465,121.5081825,301302.9964,2764106.623
3531042317,晟恩診所,西醫醫務室,新北市中和區,24.9942257,121.5118819,301672.2162,2765235.522
3531042344,南勢角復健診所,西醫專科診所,新北市中和區,24.992045,121.5047069,300948.8184,2764991.262
3531042362,家和診所,西醫醫務室,新北市中和區,25.0004795,121.481417,298594.4112,2765916.955
3531042399,慧禮診所,西醫醫務室,新北市中和區,24.99271,121.522888,302783.9005,2765071.875
3531042451,育家聯合診所,西醫醫務室,新北市中和區,25.0030477,121.5126704,301748.1181,2766212.988
3531042513,蔡佳璋婦產科診所,西醫醫務室,新北市中和區,25.0064054,121.4735148,297794.4555,2766570.524
3531042522,賴俊元皮膚科診所,西醫專科診所,新北市中和區,24.9884896,121.5132511,301812.8379,2764600.687
3531042531,康萊診所,西醫醫務室,新北市中和區,24.9960522,121.4892625,299388.1209,2765429.403
3531040537,連城外科診所,西醫專科診所,新北市中和區,24.9965999,121.5005859,300530.945,2765494.241
3531040564,戴廣懷小兒科診所,西醫專科診所,新北市中和區,24.9933281,121.5122238,301707.1056,2765136.23
3531040662,陳國璋小兒科診所,西醫專科診所,新北市中和區,25.0005859,121.481434,298596.0854,2765928.747
3531040715,劉彭小兒科診所,西醫專科診所,新北市中和區,24.9998285,121.5056151,301037.2855,2765853.74
3531015463,板橋諾貝爾眼科診所,西醫診所,新北市板橋區,25.0073293,121.4596171,296391.3173,2766668.031
3531015472,陳尚志診所,西醫診所,新北市板橋區,25.0311101,121.473738,297807.4158,2769307.008
3531015481,徐小兒科診所,西醫醫務室,新北市板橋區,25.0220391,121.4658141,297011.2172,2768299.488
3531015490,連建安診所,西醫醫務室,新北市板橋區,25.0154011,121.4789838,298342.9582,2767568.868
3531015570,新恩眼科診所,西醫專科診所,新北市板橋區,25.0013678,121.4630205,296737.0989,2766008.879
3531015598,基祥西醫診所,西醫診所,新北市板橋區,24.9939197,121.4503505,295460.9173,2765179.589
3531015678,孫三源婦產科家庭醫學科診所,西醫專科診所,新北市板橋區,25.0357141,121.4497852,295388.4847,2769808.725
3531015687,家樺診所,西醫專科診所,新北市板橋區,25.0288349,121.4724833,297681.6748,2769054.554
3531015758,宜霖小兒科診所,西醫專科診所,新北市板橋區,25.0016039,121.4627449,296709.1903,2766034.935
3531015865,憲安診所,西醫專科診所,新北市板橋區,25.002047,121.4603319,296465.4535,2766083.186
3531015918,張明輝內科診所,西醫專科診所,新北市板橋區,25.0057266,121.4596644,296396.6937,2766490.525
3531015954,當代聯合診所,西醫專科診所,新北市板橋區,25.019921,121.455089,295929.5844,2768061.199
3531016004,佳醫診所,西醫專科診所,新北市板橋區,25.0019935,121.4616636,296599.8961,2766077.717
3531016095,宏元小兒科診所,西醫專科診所,新北市板橋區,25.0314421,121.4751591,297950.6996,2769344.284
3531016102,雙十鄭林診所,西醫診所,新北市板橋區,25.02911,121.47367,297801.3284,2769085.443
3531013432,麗暘診所,西醫醫務室,新北市板橋區,25.0317153,121.4780528,298242.615,2769375.573
3531013478,廣安診所,西醫醫務室,新北市板橋區,25.0184117,121.4773906,298180.982,2767901.768
3531013487,盛強耳鼻喉科診所,西醫醫務室,新北市板橋區,25.01935,121.479781,298421.8704,2768006.551
3531013512,蔡利誠診所,西醫醫務室,新北市板橋區,25.0234965,121.4639487,296822.4004,2768460.27
3531013521,瑞麟診所,西醫醫務室,新北市板橋區,25.02399,121.4710689,297540.802,2768517.413
3531013530,健誠眼科診所,西醫專科診所,新北市板橋區,25.0222023,121.4793923,298381.5223,2768322.346
3531013567,龍興診所,西醫醫務室,新北市板橋區,25.000664,121.4430251,294718.9996,2765924.178
3531013576,江德賢眼科診所,西醫專科診所,新北市板橋區,25.0120865,121.4560401,296028.4958,2767193.739
3531033596,王威鈞婦產科診所,西醫診所,新北市永和區,25.007432,121.519589,302444.6211,2766701.273
3531033612,葉春風耳鼻喉科診所,西醫診所,新北市永和區,25.008703,121.508629,301337.8281,2766837.859
3531033649,林俊銘皮膚科診所,西醫專科診所,新北市永和區,24.999698,121.517783,302265.6018,2765843.921
3531033685,黎新彬診所,西醫診所,新北市永和區,25.0071491,121.5211352,302600.8098,2766670.537
3531033747,德美診所,西醫診所,新北市永和區,25.0058873,121.5169911,302183.0505,2766529.172
3531033783,蔡天惠婦產科診所,西醫專科診所,新北市永和區,25.0075324,121.51431,301911.7347,2766710.362
3531033827,和安耳鼻喉科診所,西醫診所,新北市永和區,25.0028105,121.5110675,301586.4203,2766186.104
3531033854,銘亮診所,西醫醫務室,新北市永和區,25.0010875,121.5177331,302259.977,2765997.809
3531033907,王杰凱小兒科診所,西醫診所,新北市永和區,24.9999451,121.5221654,302707.8687,2765872.988
3531033943,美仁欣診所,西醫診所,新北市永和區,25.013608,121.515731,302052.6043,2767383.87
3531033952,呂適存小兒科診所,西醫診所,新北市永和區,25.0140443,121.5181733,302298.9246,2767433.137
3531033961,天佑眼科診所,西醫診所,新北市永和區,25.0080887,121.5221883,302706.7054,2766775.021
3531040153,良佳診所,西醫專科診所,新北市中和區,24.9957181,121.4856686,299025.4652,2765391.093
3531040171,高婦產科診所,西醫專科診所,新北市中和區,24.9895415,121.5128585,301772.7635,2764717.051
3531040457,林眼科診所,西醫專科診所,新北市中和區,24.9855331,121.507811,301264.875,2764271.145
3531031609,永信皮膚科診所,西醫專科診所,新北市永和區,25.0056301,121.517293,302213.6324,2766500.8
3531031716,陳旦陽耳鼻喉科診所,西醫專科診所,新北市永和區,25.008091,121.516757,302158.4903,2766773.175
3521022198,美侖診所,西醫專科診所,臺南市南區,22.9813371,120.190815,167035.2677,2542445.275
3521022214,誼康婦產科骨外科聯合診所,西醫專科診所,臺南市南區,22.9820642,120.1899646,166948.5176,2542526.276
3521022330,蕭昱淩小兒科診所,西醫診所,臺南市南區,22.9746968,120.1880401,166746.6789,2541711.497
3521030092,林春發耳鼻喉科診所,西醫專科診所,臺南市中西區,22.9910638,120.1932252,167288.3172,2543521.053
3521030298,洪敏元耳鼻喉科診所,西醫專科診所,臺南市中西區,22.9898842,120.1926778,167231.4754,2543390.733
3521030305,邱婦產科外科診所,西醫專科診所,臺南市中西區,22.9994051,120.193508,167322.3913,2544444.614
3521030332,永安診所,西醫診所,臺南市中西區,22.99375,120.1951953,167491.9361,2543817.415
3521030378,李朝泰小兒科診所,西醫專科診所,臺南市中西區,22.9997379,120.2005111,168040.5485,2544477.537
3521030387,陸健邦耳鼻喉科診所,西醫專科診所,臺南市中西區,22.9958167,120.1937452,167344.5242,2544047.099
3521030396,郭宗男婦產科診所,西醫專科診所,臺南市中西區,22.9919727,120.1930812,167274.1071,2543621.787
3521030458,朱讚騫外科診所,西醫專科診所,臺南市中西區,22.9963493,120.1938559,167356.1976,2544106.017
3521030494,張富全診所,西醫診所,臺南市中西區,22.9884044,120.1915205,167111.9177,2543227.512
3521031642,永頤骨外科診所,西醫專科診所,臺南市中西區,22.9968575,120.1913051,167094.9944,2544163.735
3521031651,郭明慧診所,西醫診所,臺南市中西區,22.9936519,120.19511,167483.1312,2543806.599
3521013555,郭碩宗耳鼻喉科診所,西醫診所,臺南市東區,22.9731705,120.2276336,170805.6375,2541520.565
3521013573,侯娟妃婦產科診所,西醫診所,臺南市東區,22.9855065,120.2150049,169518.0085,2542893.522
3521020041,李澤安診所,西醫專科診所,臺南市南區,22.9772938,120.1912947,167081.9855,2541997.248
3521020050,文賓小兒科內科診所,西醫專科診所,臺南市南區,22.975239,120.191514,167103.2184,2541769.575
3521020103,保元診所,西醫診所,臺南市南區,22.9261176,120.1821477,166112.5349,2536335.184
3521020149,許健吉診所,西醫專科診所,臺南市南區,22.9834166,120.1918964,167147.4156,2542674.949
3531031752,戴良恭診所,西醫醫務室,新北市永和區,24.9997779,121.517456,302232.5597,2765852.645
3531031761,黃濂輝診所,西醫醫務室,新北市永和區,24.9951597,121.5267129,303168.9652,2765344.709
3531031841,博群復健診所,西醫專科診所,新北市永和區,25.001033,121.5177523,302261.9382,2765991.78
3531031869,世芳復健科診所,西醫專科診所,新北市永和區,24.9976449,121.5156868,302054.8703,2765615.703
3531031878,博新小兒科家庭醫學科診所,西醫醫務室,新北市永和區,25.0136319,121.5147175,301950.3002,2767386.128
3531031903,長欣診所,西醫醫務室,新北市永和區,25.0153143,121.5141811,301895.4534,2767572.274
3531032008,謝璧光小兒科診所,西醫專科診所,新北市永和區,25.0130556,121.5194444,302427.638,2767324.115
3531032115,大仁耳鼻喉科診所,西醫醫務室,新北市永和區,25.0081022,121.522383,302726.3519,2766776.592
3531032179,國平耳鼻喉科診所,西醫醫務室,新北市永和區,25.0069858,121.5098669,301463.4917,2766648.123
3531033283,吳志仁診所,西醫醫務室,新北市永和區,25.012843,121.5112969,301605.3837,2767297.439
3531033327,友友小兒科診所,西醫專科診所,新北市永和區,25.010928,121.520308,302515.7078,2767088.786
3531033372,胡淑晶皮膚科診所,西醫專科診所,新北市永和區,25.0000445,121.5208467,302574.7132,2765883.486
3531033407,健新耳鼻喉科診所,西醫專科診所,新北市永和區,25.005615,121.510756,301553.8068,2766496.625
3531030513,鍾婦產科診所,西醫診所,新北市永和區,25.0082048,121.5227629,302764.6537,2766788.104
3531030559,愛兒小兒科診所,西醫醫務室,新北市永和區,25.0074295,121.5195721,302442.9163,2766700.99
3531040797,顏耳鼻喉科診所,西醫專科診所,新北市中和區,25.0001979,121.481422,298595.0267,2765885.766
3531040886,白家聲診所,西醫醫務室,新北市中和區,25.0047439,121.50376,300848.0034,2766397.495
3531040920,明燦眼科診所,西醫診所,新北市中和區,25.0065686,121.4720018,297641.6749,2766588.068
3531040957,中和李內科診所,西醫專科診所,新北市中和區,25.002853,121.49682,300148.2571,2766185.465
3531040975,謝俊民診所,西醫醫務室,新北市中和區,25.0030039,121.472483,297691.622,2766193.396
3531041007,張榮欽診所,西醫醫務室,新北市中和區,24.98883,121.513349,301822.5784,2764638.429
3531041052,家安診所,西醫醫務室,新北市中和區,25.002644,121.497765,300243.7305,2766162.665
3531041178,日欣診所,西醫醫務室,新北市中和區,24.9992699,121.502168,300689.5552,2765790.573
3531041203,劉全能診所,西醫醫務室,新北市中和區,25.000671,121.500741,300544.9362,2765945.233
3531041285,蘇年興耳鼻喉科診所,西醫專科診所,新北市中和區,24.995371,121.50139,300612.6185,2765358.423
3531041454,彭再成診所,西醫醫務室,新北市中和區,24.991451,121.504447,300922.8265,2764925.371
3531041490,亞都診所,西醫醫務室,新北市中和區,25.0022037,121.4992142,300390.1928,2766114.433
3531041516,黃源泰診所,西醫診所,新北市中和區,24.997077,121.481106,298564.3557,2765539.968
3531041589,冠明診所,西醫專科診所,新北市中和區,24.9837524,121.4839532,298857.0321,2764065.102
3531041632,祥明診所,西醫醫務室,新北市中和區,24.9998785,121.5031277,300786.1801,2765858.344
3531041650,榮生診所,西醫醫務室,新北市中和區,25.0046085,121.4998845,300456.8711,2766381.049
3531041678,趙耀軍耳鼻喉科診所,西醫專科診所,新北市中和區,24.9956815,121.5027752,300752.3217,2765393.333
