郵遞區號,局名,電腦局名,lat,lng,TWD97_X,TWD97_Y
970003,花蓮南京街郵局,花蓮2支,23.9753549,121.6073438,311804.6724,2652426.864
971053,新城北埔郵局,花蓮4支,24.0405427,121.6037554,311408.5454,2659644.936
972003,秀林天祥郵局,花蓮5支,24.1830639,121.494942,300285.1201,2675386.146
971001,新城郵局,花蓮6支,24.1262712,121.6529172,316364.8261,2669161.98
970020,花蓮府前路郵局,花蓮7支,23.9905117,121.6218024,313268.6455,2654111.913
973044,吉安郵局,花蓮8支,23.978419,121.566677,307664.869,2652748.985
970020,花蓮下美崙郵局,花蓮9支,23.993752,121.631117,314214.8281,2654474.994
973060,吉安仁里郵局,花蓮10支,23.967483,121.592809,310329.2073,2651548.75
970019,花蓮港務局郵局,花蓮11支,23.983334,121.621659,313257.5606,2653316.908
972005,秀林和平郵局,花蓮12支,24.3077748,121.7494448,326068.7193,2689313.789
970004,花蓮中華路郵局,花蓮13支,23.9747402,121.5969991,310752.2347,2652354.29
970029,花蓮富國路郵局,花蓮14支,23.9909096,121.5956549,310607.8745,2654144.487
974007,壽豐郵局,花蓮15支,23.8715005,121.5103681,301977.5615,2640885.977
974005,壽豐豐田郵局,花蓮16支,23.848273,121.4941502,300334.8236,2638307.72
974007,壽豐志學郵局,花蓮17支,23.905853,121.529893,303951.8299,2644697.779
973049,吉安宜昌郵局,花蓮18支,23.9737179,121.585187,309550.6451,2652236.03
970009,花蓮中山路郵局,花蓮19支,23.9783642,121.6084444,311915.2364,2652760.63
970304,花蓮師院郵局,花蓮20支,24.0102752,121.6180179,312873.9576,2656299.056
973041,吉安太昌郵局,花蓮21支,23.9916714,121.5752855,308534.8963,2654220.246
975005,鳳林郵局,花蓮22支,23.7460461,121.449636,295836.3291,2626971.345
975003,鳳林萬榮郵局,花蓮23支,23.7130365,121.4208623,292913.8793,2623306.715
975002,鳳林林榮郵局,花蓮24支,23.8035382,121.4520629,296063.4805,2633339.164
976006,光復郵局,花蓮25支,23.6653267,121.4246983,293320.7633,2618024.265
977004,豐濱郵局,花蓮27支,23.6018241,121.520501,303118.7642,2611024.025
976003,光復富田郵局,花蓮28支,23.6596096,121.4487122,295772.2914,2617398.622
978001,瑞穗郵局,花蓮29支,23.4968764,121.379799,288790.293,2599356.701
978003,瑞穗富源郵局,花蓮30支,23.57884,121.378155,288598.4588,2608433.085
981002,玉里郵局,花蓮31支,23.331059,121.313921,282101.8544,2580977.857
981002,玉里泰昌郵局,花蓮32支,23.3357534,121.3139856,282107.3321,2581497.724
982009,卓溪郵局,花蓮33支,23.3459843,121.30439,281123.7204,2582628.584
981010,玉里三民郵局,花蓮34支,23.429995,121.3489867,285661.2521,2591942.216
981002,玉里新興郵局,花蓮35支,23.3392092,121.3120416,281907.7168,2581879.985
983001,富里郵局,花蓮36支,23.176511,121.248247,275415.2124,2563850.593
983004,富里東里郵局,花蓮37支,23.2681309,121.3043268,281135.3765,2574007.215
971209,花蓮空軍基地郵局,花蓮38支,24.0164503,121.622969,313374.6441,2656985.178
974301,壽豐東華大學郵局,花蓮39支,23.8942477,121.5434749,305339.658,2643417.752
830072,鳳山郵局,高雄96支,22.6243012,120.3719457,185439.0004,2502818
830251,陸軍官校郵局,高雄97支,22.6191711,120.3657246,184797.0635,2502252.641
833173,鳥松郵局,高雄98支,22.6616673,120.3634799,184586.4285,2506959.348
830172,澄清湖郵局,高雄99支,22.647141,120.3478257,182970.5846,2505357.775
824005,燕巢義大醫院郵局,高雄100支,22.7659067,120.3643555,184725.8629,2518501.785
830252,鳳山行政中心郵局,高雄101支,22.6295923,120.3434886,182516.2398,2503416.514
830002,鳳山文山郵局,高雄102支,22.638255,120.3562816,183835.4382,2504370.018
831140,大寮郵局,高雄103支,22.6066343,120.3954997,187852.3675,2500851.69
830021,鳳山大東郵局,高雄104支,22.621965,120.361007,184313.4114,2502564.09
830056,鳳山五甲郵局,高雄105支,22.5924215,120.3273103,180834.6149,2499307.905
831141,大寮中庄郵局,高雄107支,22.6349015,120.3907694,187378.8424,2503983.757
830047,鳳山一甲郵局,高雄108支,22.6020228,120.3419017,182339.6302,2500364.387
830023,鳳山鳳松路郵局,高雄109支,22.632412,120.360935,184310.9742,2503720.945
831121,大寮中興郵局,高雄110支,22.614819,120.388259,187111.6641,2501761.036
830035,鳳山新甲郵局,高雄111支,22.6076876,120.3417415,182325.9294,2500991.738
833163,鳥松仁美郵局,高雄112支,22.6583324,120.3922792,187544.6316,2506577.683
830523,鳳山新富郵局,高雄113支,22.616274,120.348663,183041.691,2501939.406
840202,大樹九曲堂郵局,高雄114支,22.6556777,120.4201533,190408.1732,2506272.285
840201,大樹郵局,高雄115支,22.6912647,120.4314522,191584.4815,2510208.431
831132,大寮大發郵局,高雄116支,22.5914396,120.4161696,189970.8687,2499160.688
830024,鳳山三民路郵局,高雄117支,22.625602,120.357964,184002.3268,2502968.169
832008,林園郵局,高雄118支,22.500865,120.397675,188028.7868,2489138.835
832001,林園三庄郵局,高雄119支,22.5349224,120.4014177,188428.9598,2492908.485
832008,林園福興郵局,高雄120支,22.5051464,120.3947491,187729.6595,2489614.13
833253,鳥松長庚醫院郵局,高雄121支,22.6494304,120.3542696,183633.9984,2505608.399
830699,鳳山中崙郵局,高雄122支,22.6021268,120.3512622,183302.081,2500371.685
830679,鳳山過埤郵局,高雄123支,22.5885392,120.3628741,184489.5282,2498861.951
830008,鳳山鎮北郵局,高雄124支,22.635918,120.3641644,184644.5897,2504107.753
842056,旗山郵局,高雄125支,22.8839349,120.4830054,196955.9931,2531524.053
842044,旗山旗尾郵局,高雄126支,22.8817184,120.4925327,197932.6736,2531275.212
842057,旗山大洲郵局,高雄127支,22.841923,120.463628,194950.897,2526878.996
842058,旗山圓潭郵局,高雄128支,22.92249,120.497508,198458.5695,2535788.287
845052,內門郵局,高雄129支,22.940734,120.457269,194338.5623,2537823.209
846054,杉林郵局,高雄130支,22.9732424,120.5408363,202920.455,2541393.812
842057,旗山四保郵局,高雄131支,22.8916655,120.481391,196793.3651,2532380.679
843001,美濃郵局,高雄132支,22.9006991,120.5417995,202994.18,2533360.455
843009,美濃中壇郵局,高雄133支,22.8867491,120.5315963,201942.5262,2531819.008
847002,甲仙郵局,高雄134支,23.082988,120.5890941,207902.641,2553531.862
849001,那瑪夏郵局,高雄135支,23.2720172,120.7192341,221275.9632,2574432.713
844001,六龜郵局,高雄136支,22.994371,120.6355619,212638.8929,2543706.226
848001,桃源郵局,高雄137支,23.1587663,120.764059,225841.4819,2561883.522
844007,六龜寶來郵局,高雄138支,23.1077447,120.6993813,219207.3058,2556245.797
820011,岡山郵局,高雄139支,22.7921402,120.2963979,177760.8952,2521438.334
820009,空軍通校郵局,高雄140支,22.784548,120.2781047,175878.5529,2520606.655
825008,橋頭郵局,高雄142支,22.7576256,120.3112306,179266.0398,2517609.176
820115,空軍機校郵局,高雄143支,22.7903233,120.2728349,175340.5935,2521248.84
827010,彌陀郵局,高雄144支,22.7793648,120.2497633,172965.541,2520047.164
824001,燕巢郵局,高雄145支,22.7932186,120.3608409,184378.0027,2521527.714
824005,燕巢鳳山厝郵局,高雄146支,22.7553554,120.3570843,183974.0912,2517336.616
826001,梓官郵局,高雄147支,22.7611658,120.26883,174913.4353,2518022.077
828114,永安郵局,高雄148支,22.8172455,120.2256402,170510.4408,2524254.73
826006,梓官蚵子寮郵局,高雄149支,22.7283615,120.2556128,173537.8107,2514396.224
823004,田寮郵局,高雄150支,22.8726249,120.3598505,184314.4403,2530321.248
822201,阿蓮郵局,高雄151支,22.8832035,120.3268898,180937.596,2531507.753
820002,岡山平和路郵局,高雄152支,22.7943822,120.2948054,177598.5707,2521687.383
820004,岡山仁壽路郵局,高雄153支,22.7858961,120.2858007,176669.4985,2520752.103
820105,岡山五甲尾郵局,高雄154支,22.8217708,120.3036096,178516.8086,2524716.004
828106,永安竹仔港郵局,高雄155支,22.8087353,120.2519109,173202.5187,2523298.44
829201,湖內郵局,高雄156支,22.908475,120.2148525,169456.8048,2534363.177
829208,湖內大湖郵局,高雄157支,22.8925136,120.2421447,172247.5532,2532580.962
852202,茄萣郵局,高雄158支,22.903928,120.186792,166575.3447,2533875.276
821006,路竹郵局,高雄159支,22.8608179,120.26093,174157.3125,2529061.259
821013,路竹竹南郵局,高雄160支,22.8564947,120.2609629,174158.2899,2528582.502
821004,路竹一甲郵局,高雄161支,22.8739414,120.2705287,175149.5504,2530509.616
820118,岡山大仁郵局,高雄162支,22.8055118,120.3016019,178302.2049,2522916.518
260004,宜蘭中山路郵局,宜蘭901支,24.7584345,121.7529638,326153.5229,2739231.335
260026,宜蘭金六結郵局,宜蘭1支,24.751561,121.739132,324758.659,2738462.368
260009,宜蘭渭水路郵局,宜蘭2支,24.7532039,121.7524551,326105.2583,2738651.687
264019,員山郵局,宜蘭3支,24.740548,121.72197,323029.202,2737233.259
264018,員山內城郵局,宜蘭4支,24.7211708,121.6879315,319596.7869,2735069.25
260004,宜蘭西後街郵局,宜蘭5支,24.7555702,121.7513135,325988.3503,2738913.155
263027,壯圍郵局,宜蘭6支,24.7468775,121.7843387,329334.1935,2737969.054
260024,宜蘭東港路郵局,宜蘭8支,24.750536,121.773243,328209.5525,2738367.9
260021,宜蘭大坡路郵局,宜蘭9支,24.7795651,121.740538,324884.0772,2741564.993
260007,宜蘭大學郵局,宜蘭10支,24.7462924,121.7475856,325616.9082,2737883.44
261008,頭城郵局,宜蘭11支,24.8585079,121.82316,333186.532,2750357.007
261005,頭城大溪港郵局,宜蘭12支,24.9394057,121.891362,340020.5091,2759361.333
261007,頭城頂埔郵局,宜蘭13支,24.8454193,121.8071105,331573.122,2748897.523
262003,礁溪郵局,宜蘭14支,24.8216061,121.769908,327827.8719,2746238.09
262005,礁溪四城郵局,宜蘭15支,24.786959,121.762209,327070.9902,2742396.025
262002,礁溪湯仔城郵局,宜蘭16支,24.8272509,121.7744666,328285.1579,2746865.948
260011,宜蘭縣政府郵局,宜蘭17支,24.7307144,121.7631164,327197.498,2736166.623
270001,蘇澳郵局,宜蘭18支,24.5963579,121.8354638,334607.1059,2721327.403
270002,蘇澳南方澳郵局,宜蘭19支,24.5816941,121.8649539,337603.9077,2719721.629
270008,蘇澳港邊里郵局,宜蘭20支,24.6134543,121.8491838,335984.9051,2723229.571
270015,蘇澳馬賽郵局,宜蘭21支,24.6257103,121.8334793,334386.4294,2724577.367
270004,蘇澳蘇西里郵局,宜蘭22支,24.5963579,121.8354638,334607.1059,2721327.403
272006,蘇澳東澳路郵局,宜蘭23支,24.5197414,121.8323271,334340.6789,2712839.207
272017,南澳郵局,宜蘭24支,24.4652378,121.8023266,331335.6083,2706784.308
265001,羅東郵局,宜蘭25支,24.6775282,121.7681477,327739.4989,2730278.355
268021,五結二結郵局,宜蘭26支,24.7027797,121.768039,327712.8356,2733075.244
269027,冬山郵局,宜蘭27支,24.6343695,121.7916165,330142.2841,2725511.439
265006,羅東南門郵局,宜蘭28支,24.670064,121.771588,328092.3324,2729453.547
265010,羅東大同路郵局,宜蘭29支,24.6796346,121.7736293,328292.9645,2730514.785
268019,五結郵局,宜蘭30支,24.6837795,121.7950997,330463.2453,2730986.312
269023,冬山群英郵局,宜蘭31支,24.6670634,121.7680784,327738.9718,2729119.198
268015,五結利澤郵局,宜蘭32支,24.6677461,121.8219949,333195.769,2729226.423
265004,羅東西門郵局,宜蘭33支,24.6730005,121.7583741,326753.1063,2729771.35
265013,羅東竹林郵局,宜蘭34支,24.6893971,121.7649356,327407.0794,2731591.181
266008,三星郵局,宜蘭35支,24.666626,121.65248,316038.8623,2729010.214
267002,大同郵局,宜蘭36支,24.6758414,121.6095831,311692.5332,2730010.964
330005,桃園成功路郵局,桃園901支,24.9921027,121.3111937,281413.9981,2764938.888
333003,龜山大崗郵局,桃園1支,25.0506642,121.3576171,286083.2031,2771436.922
334027,八德大湳郵局,桃園2支,24.9612066,121.2994326,280234.2977,2761514.088
334028,八德郵局,桃園3支,24.9309981,121.2849015,278774.0732,2758164.98
330002,桃園民生路郵局,桃園4支,24.995151,121.312797,281575.0683,2765276.899
333019,龜山郵局,桃園5支,24.9931616,121.3345021,283766.6332,2765061.777
333035,龜山民安街郵局,桃園6支,24.989711,121.3246439,282772.3957,2764677.16
330025,桃園南門郵局,桃園7支,24.992386,121.304833,280771.8315,2764968.809
330427,桃園大樹林郵局,桃園8支,24.983703,121.322245,282531.8091,2764011.12
338019,蘆竹郵局,桃園9支,25.0542451,121.290552,279315.509,2771817.348
330033,桃園茄苳郵局,桃園10支,24.9875619,121.2817204,278439.7922,2764429.434
330005,桃園東埔郵局,桃園11支,25.0014,121.30768,281056.9624,2765967.874
330038,桃園中路郵局,桃園12支,24.9897929,121.293084,279586.4247,2764678.976
330022,桃園水汴頭郵局,桃園13支,25.026725,121.306077,280888.8197,2768772.581
330042,桃園福林郵局,桃園14支,24.9811933,121.3064851,280941.4076,2763729.452
330060,桃園永安郵局,桃園15支,24.999903,121.299661,280247.8929,2765800.249
330048,桃園桃鶯郵局,桃園16支,24.9780392,121.322191,282527.8474,2763383.769
333423,龜山樂善郵局,桃園17支,25.0605178,121.3684133,287169.5662,2772531.27
334007,八德更寮腳郵局,桃園18支,24.932915,121.2972677,280022.5597,2758379.973
333026,龜山迴龍郵局,桃園19支,25.0017144,121.3504775,285376.8491,2766013.184
330023,桃園大業郵局,桃園20支,25.0123148,121.3189397,282190.6698,2767179.457
330026,桃園府前郵局,桃園21支,24.9922719,121.300512,280335.667,2764955.197
334015,八德高城郵局,桃園22支,24.9753975,121.2714363,277404.2986,2763079.959
330042,桃園建國郵局,桃園23支,24.9852322,121.3098404,281279.1245,2764177.58
334006,八德麻園郵局,桃園24支,24.9496003,121.2974795,280039.9043,2760228.116
333007,龜山文化郵局,桃園25支,25.0573036,121.3699414,287324.7127,2772175.672
338011,蘆竹山腳郵局,桃園26支,25.084504,121.286241,278873.4496,2775168.01
338026,蘆竹大竹郵局,桃園27支,25.0205308,121.2646168,276706.0397,2768077.678
333322,龜山誠園郵局,桃園28支,25.047673,121.3512415,285440.7663,2771103.92
338217,蘆竹錦興郵局,桃園29支,25.0462073,121.2953089,279797.4064,2770928.093
330008,桃園慈文郵局,桃園30支,25.021957,121.303438,280623.6774,2768243.863
337017,大園郵局,桃園31支,25.066081,121.1976536,269940.4949,2773111.419
337004,大園埔心街郵局,桃園32支,25.0529326,121.224206,272621.6844,2771659.238
337013,大園菓林郵局,桃園33支,25.0760058,121.25801,276027.5407,2774220.984
337041,臺灣桃園國際機場郵局,桃園35支,25.0796514,121.234217,273626.641,2774620.414
333323,龜山長庚大學郵局,桃園36支,25.0349483,121.3893297,289288.0099,2769704.996
335015,大溪郵局,桃園37支,24.8793772,121.2882547,279124.8504,2752448.095
338202,蘆竹光明郵局,桃園38支,25.0386187,121.2935073,279617.442,2770087.158
336041,復興郵局,桃園39支,24.8156578,121.351275,285510.5626,2745405.428
335001,大溪僑愛郵局,桃園40支,24.9228056,121.295022,279798.1839,2757259.745
335002,大溪崎頂郵局,桃園41支,24.900324,121.283728,278662.641,2754767.224
335008,大溪員樹林郵局,桃園42支,24.8857149,121.270263,277305.592,2753146.337
335004,大溪南興郵局,桃園43支,24.903283,121.2670282,276974.95,2755091.552
320014,中壢青埔郵局,桃園94支,25.0025691,121.2045281,270644.6645,2766077.696
420772,豐原郵局,臺中72支,24.2514989,120.714984,221058.5696,2682905.935
429773,神岡郵局,臺中73支,24.2581031,120.6624938,215730.2799,2683649.257
422774,石岡郵局,臺中74支,24.2762335,120.7751699,227174.4783,2685634.161
420775,豐原中山路郵局,臺中75支,24.239804,120.710915,220642.7044,2681611.556
420776,豐原三民路郵局,臺中76支,24.253743,120.7200053,221568.95,2683153.44
433777,沙鹿北勢郵局,臺中77支,24.2228918,120.5702942,206356.3999,2679775.263
429778,神岡圳堵郵局,臺 中78支,24.2710283,120.6566232,215137.7115,2685082.208
420779,豐原南陽郵局,臺中79支,24.245188,120.724893,222063.3879,2682204.972
420780,豐原翁子郵局,臺中80支,24.25959,120.734306,223022.3037,2683798.164
429781,神岡社口郵局,臺中81支,24.2468816,120.682082,217716.4089,2682401.78
420783,豐原葫蘆墩郵局,臺中83支,24.2638665,120.7194465,221514.464,2684274.75
429784,神岡岸裡郵局,臺中84支,24.2485806,120.6979767,219330.8842,2682586.362
420785,豐原水源郵局,臺中85支,24.255128,120.728831,222465.4266,2683305.06
421786,后里郵局,臺中86支,24.304667,120.7108597,220651.991,2688795.276
429787,神岡豐洲郵局,臺中87支,24.2609735,120.7059196,220140.3489,2683957.175
421788,后里義里郵局,臺中88支,24.3090349,120.7277879,222371.1739,2689275.567
421789,后里月眉郵局,臺中89支,24.3118612,120.7046418,220022.5555,2689593.377
423790,東勢郵局,臺中90支,24.257015,120.830111,232749.7058,2683497.787
424791,和平谷關郵局,臺中91支,24.2031972,121.0062544,250635.3295,2677526.947
426792,新社中興嶺郵局,臺中92支,24.2082028,120.7902137,228690.4539,2678097.301
423793,東勢中嵙口郵局,臺中93支,24.2502885,120.8306825,232806.8309,2682752.749
424794,和平梨山郵局,臺中94支,24.2541283,121.2522262,275611.308,2683190.733
426795,新社郵局,臺中95支,24.2478444,120.8087877,230583.17,2682484.935
420796,豐原鐮村郵局,臺中96支,24.231393,120.724746,222045.447,2680677.185
424797,和平郵局,臺中97支,24.174906,120.882995,238111.863,2674398.657
427798,潭子郵局,臺中98支,24.2117834,120.7038403,219917.6648,2678509.741
427799,潭子加工區郵局,臺中99支,24.2164225,120.7049554,220032.0166,2679023.288
427700,潭子頭家厝郵局,臺中100支,24.1910548,120.7023321,219759.5795,2676214.352
427701,潭子東寶郵局,臺中101支,24.2051664,120.6738104,216865.6546,2677783.693
427702,潭子栗林郵局,臺中102支,24.2314796,120.7089257,220438.7624,2680690.036
427703,潭子潭北郵局,臺中103支,24.2145629,120.7064716,220185.5867,2678817.01
437704,大甲郵局,臺中104支,24.34759,120.627237,212176.879,2693569.325
439705,大安郵局,臺中105支,24.3464605,120.5860898,208001.3801,2693456.045
437706,大甲廟口郵局,臺中106支,24.3450712,120.6222652,211671.6426,2693291.721
438707,外埔郵局,臺中107支,24.3237374,120.6615364,215650.7316,2690918.666
437708,大甲日南郵局,臺中108支,24.3812987,120.6551045,215013.8038,2697295.39
437709,大甲幼獅郵局,臺中109支,24.405301,120.652038,214709.4032,2699954.522
437710,大甲庄美郵局,臺中110支,24.3548028,120.6192339,211367.0101,2694370.372
435711,臺中港郵局,臺中111支,24.262124,120.537127,203002.0985,2684131.115
433712,沙鹿郵局,臺中112支,24.2392628,120.5598785,205304.2191,2681591.689
436713,清水郵局,臺中113支,24.2680589,120.575274,206877.4136,2684776.095
435714,梧棲郵局,臺中114支,24.2576,120.52954,202230.0491,2683632.645
434715,龍井郵局,臺中115支,24.1966958,120.5470845,203989.6411,2676881.44
433716,沙鹿鹿寮郵局,臺中116支,24.2528665,120.5676569,206098.82,2683095.868
434717,龍井新庄郵局,臺中117支,24.1824853,120.5844638,207782.2641,2675295.805
434718,龍井茄投郵局,臺中118支,24.1835389,120.5307706,202327.4454,2675429.748
433719,靜宜大學郵局,臺中119支,24.2258027,120.5771913,207057.8971,2680095.513
436720,清水南社郵局,臺中120支,24.2719207,120.5581619,205141.349,2685209.202
436721,清水田寮郵局,臺中121支,24.281494,120.575188,206873.2175,2686264.101
435723,梧棲大庄郵局,臺中123支,24.248484,120.538333,203119.5511,2682620.035
432724,大肚郵局,臺中124支,24.1515062,120.5454949,203811.8976,2671877.126
432725,大肚追分郵局,臺中125支,24.1251136,120.5618809,205467.9712,2668948.803
432726,大肚蔗廍郵局,臺中126支,24.1704254,120.5796019,207284.2841,2673961.627
434727,龍井龍津郵局,臺中127支,24.2025999,120.5235364,201599.6517,2677543.287
730025,新營郵局,臺南65支,23.305135,120.31791,180234.4135,2578236.569
730008,新營新進路郵局,臺南66支,23.301485,120.3153566,179971.327,2577833.591
730007,新營民治路郵局,臺南67支,23.310772,120.317651,180210.8633,2578860.951
736005,柳營郵局,臺南68支,23.2740006,120.3130949,179725.5546,2574790.996
730009,新營民生郵局,臺南69支,23.305373,120.3083768,179259.4312,2578267.551
731022,後壁郵局,臺南70支,23.365444,120.3626295,184837.9829,2584894.493
731024,後壁菁寮郵局,臺南71支,23.3788148,120.3347765,181997.1459,2586388.058
737007,鹽水郵局,臺南72支,23.3200184,120.2670826,175043.8361,2579910.21
730022,新營太子宮郵局,臺南73支,23.2947182,120.2789962,176248.3452,2577102.262
731027,後壁安溪寮郵局,臺南74支,23.3270512,120.3421869,182728.6118,2580652.135
737008,鹽水茄苳腳郵局,臺南75支,23.3109258,120.2751816,175867.1173,2578899.092
735001,下營郵局,臺南76支,23.2359669,120.265514,174836.2497,2570602.896
734043,六甲郵局,臺南77支,23.2271475,120.3517414,183656.265,2569584.215
732002,白河郵局,臺南78支,23.351609,120.416252,190314.0643,2583339.208
733014,東山郵局,臺南79支,23.322739,120.4024519,188889.8143,2580147.857
732009,白河內角郵局,臺南80支,23.3984579,120.439064,192666.7066,2588518.107
732010,白河仙草埔郵局,臺南81支,23.343017,120.477281,196550.7257,2582363.838
733015,東山東原郵局,臺南82支,23.2654859,120.444429,193158.522,2573790.507
736004,柳營重溪郵局,臺南83支,23.2875539,120.366169,185162.0707,2576267.18
735003,下營中營郵局,臺南84支,23.218466,120.2777684,176080.717,2568658.518
712001,新化郵局,臺南85支,23.0322778,120.3088009,179159.2602,2548024.534
743001,山上郵局,臺南86支,23.101435,120.3594043,184379.2904,2555659.328
713001,左鎮郵局,臺南87支,23.0773685,120.3290863,181261.2692,2553008.164
712003,新化中山路郵局,臺南88支,23.0359927,120.3067589,178951.9169,2548436.908
714005,玉井郵局,臺南89支,23.1227006,120.4595136,194643.1398,2557972.763
715002,楠西郵局,臺南90支,23.1773067,120.486046,197381.9776,2564009.921
715004,曾文水庫郵局,臺南91支,23.2210752,120.4983124,198654.5389,2568852.406
716002,南化郵局,臺南92支,23.043013,120.4759482,196294.7672,2549142.231
722001,佳里郵局,臺南93支,23.1636404,120.1781039,165845.4536,2562641.132
725036,將軍郵局,臺南94支,23.1993838,120.1571757,163725.4164,2566611.739
723023,西港郵局,臺南95支,23.1234578,120.2030749,168378.0411,2558177.005
724032,七股郵局,臺南96支,23.1453614,120.144496,162392.2558,2560636.665
722013,佳里佳里興郵局,臺南97支,23.1892699,120.1881488,166889.8356,2565473.655
722002,佳里中山路郵局,臺南98支,23.1574633,120.1771789,165746.8736,2561957.596
727008,北門郵局,臺南99支,23.2676249,120.1247209,160448.5943,2574188.736
726001,學甲郵局,臺南100支,23.235039,120.180887,166174.9636,2570546.464
721001,麻豆郵局,臺南101支,23.185958,120.240795,172277.6022,2565077.789
721012,麻豆總爺郵局,臺南102支,23.1846883,120.2548862,173719.5033,2564929.723
721001,麻豆新生郵局,臺南103支,23.185958,120.240795,172277.6022,2565077.789
741005,善化郵局,臺南104支,23.1268554,120.2941051,177703.6261,2558505.234
742002,大內郵局,臺南105支,23.118571,120.360228,184471.9873,2557556.586
741012,善化成功郵局,臺南106支,23.127516,120.3170029,180049.1952,2558567.224
744008,新市大營郵局,臺南107支,23.092444,120.308908,179201.7204,2554687.253
741011,善化溪美郵局,臺南108支,23.1529669,120.288449,177138.4316,2561399.658
745001,安定郵局,臺南109支,23.1228326,120.232521,171393.7073,2558091.599
744001,新市郵局,臺南110支,23.0757574,120.2934028,177604.3135,2552846.979
720001,官田隆田郵局,臺南111支,23.1934916,120.3150123,179879.6725,2565874.364
720008,官田工業區郵局,臺南112支,23.2100647,120.3230737,180713.466,2567705.825
744094,新市南科園區郵局,臺南113支,23.105762,120.2800909,176256.7437,2556176.353
741002,善化中山路郵局,臺南114支,23.1321277,120.2920909,177500.1622,2559090.092
880001,馬公中正路郵局,澎湖901支,23.5671466,119.5657154,103579.1843,2607820.045
880009,馬公東文郵局,澎湖1支,23.5633908,119.5829359,105333.2943,2607386.541
881002,西嶼郵局,澎湖2支,23.5996211,119.5109469,98024.63415,2611474.19
882001,望安郵局,澎湖3支,23.3593329,119.5075624,97402.87137,2584862.144
883001,七美郵局,澎湖4支,23.2054321,119.4259788,88874.63598,2567903.737
884002,白沙郵局,澎湖5支,23.6675224,119.6006196,107251.7266,2618902.852
880008,馬公中華路郵局,澎湖6支,23.5709371,119.5726631,104292.7332,2608232.813
885001,湖西郵局,澎湖7支,23.5843473,119.6569837,112915.5012,2609634.91
880025,馬公鎖港郵局,澎湖8支,23.5221605,119.6023802,107274.1106,2602800.243
885001,湖西隘門郵局,澎湖9支,23.5628452,119.6361941,110770.5147,2607273.345
950004,臺東大同路郵局,臺東901支,22.7527597,121.1539659,265812.0087,2516914.123
952001,蘭嶼郵局,臺東1支,22.0250514,121.5542323,307216.085,2436434.552
950237,臺東新生郵局,臺東2支,22.7641442,121.1355651,263921.1246,2518172.88
951001,綠島郵局,臺東3支,22.6684157,121.4687571,298170.3125,2507642.531
950214,臺東中山路郵局,臺東4支,22.7532278,121.1484043,265240.79,2516965.373
950215,臺東博愛路郵局,臺東5支,22.7597022,121.1514164,265549.3936,2517682.595
950251,臺東卑南郵局,臺東6支,22.7766826,121.1275717,263099.0882,2519560.527
959001,東河都蘭郵局,臺東7支,22.8747597,121.2288392,273480.4594,2530433.236
953004,延平郵局,臺東8支,22.9024734,121.0850657,258726.5336,2533486.306
950101,臺東知本郵局,臺東9支,22.7079842,121.0411698,254229.4343,2511948.539
955002,鹿野郵局,臺東10支,22.9106862,121.1360097,263951.8304,2534399.648
950261,臺東豐田郵局,臺東11支,22.7744089,121.0894525,259185.1504,2519305.891
954002,卑南初鹿郵局,臺東12支,22.8571794,121.092706,259513.4756,2528471.313
963004,太麻里郵局,臺東13支,22.6118361,121.0062135,250638.7668,2501301.658
963005,金峰金崙郵局,臺東14支,22.5540555,120.9532123,245188.0747,2494904.518
950234,臺東馬蘭郵局,臺東16支,22.7615759,121.144189,264806.9876,2517889.329
950239,臺東豐榮郵局,臺東17支,22.7446103,121.1382029,264194.0175,2516010.147
956001,關山郵局,臺東18支,23.047852,121.1607539,266473.4498,2549590.981
957005,海端郵局,臺東19支,23.102057,121.176541,268084.0067,2555595.2
958004,池上郵局,臺東20支,23.1243395,121.2180182,272329.0578,2558068.395
961006,成功郵局,臺東21支,23.1006253,121.3782277,288744.3813,2555475.905
962001,長濱郵局,臺東22支,23.317528,121.454713,296504.2607,2579517.684
959101,東河泰源郵局,臺東23支,22.9983796,121.2869624,279417.6081,2544132.476
965004,大武郵局,臺東24支,22.3576996,120.9052262,240239.1596,2473165.249
966002,達仁郵局,臺東25支,22.2948191,120.8826006,237903.5069,2466204.523
955003,鹿野瑞源郵局,臺東26支,22.957126,121.15821,266223.6005,2539544.31
950260,臺東東方大鎮郵局,臺東27支,22.7689467,121.1239159,262724.4266,2518703.612
320003,中壢郵局,桃園44支,24.958246,121.2263,272850.4731,2761171.869
320042,中壢普仁郵局,桃園45支,24.9541359,121.2373641,273968.4621,2760718.535
320027,中壢內壢郵局,桃園46支,24.9744395,121.2557269,275818.4653,2762970.768
320316,中壢龍東路郵局,桃園47支,24.9383822,121.261598,276418.9143,2758978.123
320054,中壢龍岡郵局,桃園48支,24.9256487,121.2435967,274603.4743,2757564.362
328010,觀音新坡郵局,桃園49支,25.0111717,121.1374929,263877.2861,2767022.002
324006,平鎮廣明郵局,桃園50支,24.9537625,121.2137042,271579.3992,2760673.209
320031,中壢自立郵局,桃園51支,24.9639446,121.2541765,275664.1114,2761808.038
324005,平鎮郵局,桃園52支,24.9457833,121.2093824,271144.354,2759788.741
320317,中央大學郵局,桃園53支,24.9679966,121.1922029,269406.0058,2762246.556
328003,觀音郵局,桃園54支,25.0351555,121.0845159,258528.6075,2769674.121
