銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址,lat,lng,TWD97_X,TWD97_Y
102,232,華泰商業銀行,板橋分行,新北市板橋區民族路211號,25.0074083,121.4693755,297376.2624,2766680.157
102,241,華泰商業銀行,南京東路分行,台北市中山區南京東路三段91之3號,25.0521478,121.5390652,304390.7682,2771661.916
102,250,華泰商業銀行,敦化分行,台北市大安區敦化南路二段130號,25.0261054,121.5483052,305334.7706,2768781.058
102,269,華泰商業銀行,新店分行,新北市新店區順安街2號,24.984647,121.541237,304639.7735,2764186.045
102,278,華泰商業銀行,中壢分行,桃園市中壢區中山路91號,24.955207,121.2259531,272816.0051,2760835.206
102,287,華泰商業銀行,高雄分行,高雄市前金區中正四路139號,22.629307,120.2966801,177704.4113,2503406.893
102,296,華泰商業銀行,三重分行,新北市三重區五華街124號,25.0833176,121.4918672,299615.9325,2775096.31
102,302,華泰商業銀行,總部分行,台北市中山區敬業四路33號,25.0810106,121.5579204,306280.0744,2774866.65
102,348,華泰商業銀行,台南分行,台南市安定區中崙150號,23.080177,120.209188,168978.221,2553380.608
102,357,華泰商業銀行,北高雄分行,高雄市湖內區中山路一段227號,22.8802025,120.2500182,173048.4299,2531213.52
102,366,華泰商業銀行,台中分行,台中市西屯區台灣大道三段542號,24.1686579,120.640519,213473.4913,2673748.626
102,375,華泰商業銀行,彰化分行,彰化縣大村鄉中山路一段124號,23.9777197,120.5719276,206439.4609,2652621.779
102,384,華泰商業銀行,北台中分行,台中市外埔區六分路239號,24.3321237,120.6555317,215043.635,2691848.971
103,19,臺灣新光商業銀行,中正分行,台北市中正區信義路2段27號,25.035023,121.525719,303051.5021,2769759.78
103,28,臺灣新光商業銀行,東台北分行,台北市松山區光復北路11巷29號,25.0495728,121.5586313,306366.1718,2771384.702
103,37,臺灣新光商業銀行,龍山分行,台北市萬華區康定路207號,25.0358978,121.5015015,300607.2587,2769847.407
103,46,臺灣新光商業銀行,西園分行,台北市萬華區西園路2段129號,25.0297165,121.4962479,300079.6109,2769160.782
103,55,臺灣新光商業銀行,西門分行,台北市萬華區西寧南路73號,25.046062,121.506979,301155.794,2770975.305
103,64,臺灣新光商業銀行,大同分行,台北市大同區重慶北路三段269號,25.071963,121.514068,301860.2062,2773846.943
103,73,臺灣新光商業銀行,復興分行,台北市松山區復興北路311號,25.0587854,121.5444305,304929.1697,2772399.303
103,82,臺灣新光商業銀行,忠孝分行,台北市大安區延吉街160號,25.0394655,121.5549288,305997.1705,2770263.621
103,91,臺灣新光商業銀行,五常分行,台北市中山區龍江路356巷76號,25.065893,121.5378268,304259.76,2773183.917
103,107,臺灣新光商業銀行,城北分行,台北市中山區松江路162號,25.0554904,121.5328073,303757.8868,2772029.66
103,116,臺灣新光商業銀行,城內分行,台北市中正區重慶南路一段115號,25.042589,121.513358,301800.9255,2770593.044
103,125,臺灣新光商業銀行,館前簡易型分行,台北市中正區忠孝西路一段50號,25.0464951,121.515575,302022.99,2771026.555
103,134,臺灣新光商業銀行,新金湖分行,台北市內湖區成功路五段462號,25.0733916,121.606384,311172.7261,2774043.774
103,143,臺灣新光商業銀行,慶城分行,台北市松山區慶城街一之一號,25.052806,121.544603,304949.2402,2771737.059
103,152,臺灣新光商業銀行,內湖分行,台北市內湖區內湖路一段360巷17號,25.0805832,121.5706212,307561.4912,2774824.658
103,161,臺灣新光商業銀行,世貿分行,台北市信義區信義路五段8號,25.0327014,121.5608602,306598.8168,2769516.857
103,170,臺灣新光商業銀行,松山分行,台北市信義區忠孝東路五段510號,25.041154,121.578971,308422.4911,2770460.81
103,189,臺灣新光商業銀行,南港分行,台北市南港區重陽路218號,25.0575882,121.6032163,310860.9652,2772291.853
103,198,臺灣新光商業銀行,林森北路分行,台北市中山區林森北路554號,25.0641803,121.5255032,303017.1827,2772989.321
103,204,臺灣新光商業銀行,大安分行,台北市大安區復興南路二段177號,25.0270204,121.5437128,304870.8912,2768880.54
103,213,臺灣新光商業銀行,新竹分行,新竹市中山路84號,24.8050681,120.965687,246531.0012,2744187.272
103,222,臺灣新光商業銀行,中壢分行,桃園市中壢區中山路201號,24.9565361,121.2226641,272483.6501,2760981.871
103,231,臺灣新光商業銀行,桃園分行,桃園市桃園區復興路207號,24.9889268,121.3085416,281147.0758,2764586.505
103,240,臺灣新光商業銀行,東三重分行,新北市三重區重新路一段102號,25.0631399,121.5010314,300548.647,2772864.71
103,259,臺灣新光商業銀行,竹北分行,新竹縣竹北市中華路372號,24.8379755,121.0053743,250543.1911,2747831.643
103,268,臺灣新光商業銀行,連城路分行,新北市中和區連城路166號,24.9975651,121.4938045,299846.0057,2765598.641
103,277,臺灣新光商業銀行,竹科分行,新竹市光復路一段333號,24.7829201,121.018155,251835.7723,2741733.873
103,286,臺灣新光商業銀行,土城分行,新北市土城區金城路三段122號,24.9870494,121.4668248,297126.5688,2764424.231
103,295,臺灣新光商業銀行,蘆洲分行,新北市蘆洲區復興路101號,25.0877164,121.4767524,298089.521,2775578.082
103,301,臺灣新光商業銀行,建成分行,台北市大同區重慶北路一段73號,25.0523332,121.5142562,301887.4595,2771672.708
103,310,臺灣新光商業銀行,北三重分行,新北市三重區溪尾街115號,25.0788628,121.4897592,299405.0776,2774602.099
103,329,臺灣新光商業銀行,永和分行,新北市永和區竹林路70號,25.0132666,121.5186151,302343.8457,2767347.166
103,338,臺灣新光商業銀行,新埔分行,新北市板橋區雨農路21號,25.0242541,121.4613911,296563.9941,2768543.304
103,347,臺灣新光商業銀行,台中分行,台中市東區台中路101號,24.1331902,120.6837606,217858.3888,2669809.954
103,356,臺灣新光商業銀行,中港分行,台中市西屯區台灣大道四段769號,24.1804379,120.61967,211358.5713,2675058.876
103,365,臺灣新光商業銀行,左營華夏路分行,高雄市左營區華夏路692號,22.6774606,120.3019079,178266.8298,2508736.602
103,374,臺灣新光商業銀行,大甲分行,台中市大甲區忠孝街36號,24.3485157,120.6181892,211259.0992,2693674.342
103,383,臺灣新光商業銀行,大墩分行,台中市南屯區公益路2段5號,24.1506948,120.6523861,214674.3656,2671756.152
103,392,臺灣新光商業銀行,員林分行,彰化縣員林市中山路二段346號,23.9681512,120.5715099,206393.7353,2651562.208
103,408,臺灣新光商業銀行,南屯分行,台中市南屯區五權西路二段501號,24.1403199,120.642917,213709.1479,2670609.545
103,417,臺灣新光商業銀行,東台南分行,台南市東區中華東路一段12號,22.9977347,120.2342986,171503.2566,2544237.215
103,426,臺灣新光商業銀行,大里分行,台中市大里區德芳南路269號,24.102361,120.686337,218112.6103,2666395.033
103,435,臺灣新光商業銀行,松竹分行,台中市北屯區松竹路二段162號,24.183337,120.6970834,219224.5032,2675360.744
103,444,臺灣新光商業銀行,彰化分行,彰化縣彰化市三民路107號,24.084415,120.540909,203321.5302,2664448.213
103,453,臺灣新光商業銀行,樹林分行,新北市樹林區中華路116之1號,24.9806856,121.4178856,292188.2045,2763703.242
103,462,臺灣新光商業銀行,新板分行,新北市板橋區中山路一段141號,25.0113063,121.4636351,296795.3717,2767109.921
103,471,臺灣新光商業銀行,古亭分行,台北市大安區羅斯福路二段41號,25.027636,121.522293,302708.9264,2768940.219
103,480,臺灣新光商業銀行,士林分行,台北市士林區文林路510號,25.0968409,121.5242348,302875.1821,2776606.508
103,499,臺灣新光商業銀行,營業部,台北市信義區松仁路36號,25.0386155,121.5682113,307337.9142,2770175.03
103,505,臺灣新光商業銀行,丹鳳分行,新北市新莊區中正路665號,25.0129781,121.4119731,291580.4254,2767278.25
103,514,臺灣新光商業銀行,北投復興崗分行,台北市北投區中央北路二段422號,25.1385009,121.4870135,299104.2703,2781206.973
103,523,臺灣新光商業銀行,新生南路分行,台北市大安區新生南路一段101號,25.0408909,121.5332416,303808.0787,2770412.71
103,541,臺灣新光商業銀行,新營分行,台南市新營區中山路138號,23.304777,120.317213,180162.9336,2578197.259
103,550,臺灣新光商業銀行,天母簡易型分行,台北市士林區中山北路七段41－1號,25.119762,121.530686,303515.8939,2779147.938
103,569,臺灣新光商業銀行,新店分行,新北市新店區中正路311號,24.9747579,121.536379,304153.6625,2763088.735
103,578,臺灣新光商業銀行,大直分行,台北市中山區明水路600號,25.08144,121.551954,305678.009,2774911.742
103,587,臺灣新光商業銀行,興隆簡易型分行,台北市文山區景隆街133號,24.998837,121.544039,304916.3452,2765758.931
103,596,臺灣新光商業銀行,八德分行,桃園市八德區介壽路2段1032號,24.93282,121.2973026,280026.1074,2758369.459
103,611,臺灣新光商業銀行,長安分行,台北市中山區長安東路二段100號,25.0483256,121.534998,303982.0607,2771236.918
103,620,臺灣新光商業銀行,嘉義分行,嘉義市中山路248號,23.4805136,120.4504831,193868.547,2597600.679
103,648,臺灣新光商業銀行,鳳山分行,高雄市鳳山區建國路三段242號,22.6375781,120.351672,183361.2999,2504297.119
103,657,臺灣新光商業銀行,台南分行,台南市中西區民生路2段307號,22.9969408,120.1907459,167037.7151,2544173.276
103,666,臺灣新光商業銀行,北嘉義分行,嘉義市西區中興路465號,23.479587,120.429504,191725.1419,2597506.41
103,675,臺灣新光商業銀行,斗六分行,雲林縣斗六市雲林路二段225號,23.7034107,120.5320424,202280.4053,2622255.681
103,684,臺灣新光商業銀行,竹南分行,苗栗縣竹南鎮環市路三段159號,24.6917904,120.872687,237117.1473,2731646.395
103,693,臺灣新光商業銀行,花蓮分行,花蓮縣花蓮市中正路588號,23.9786662,121.6099373,312067.013,2652794.733
103,709,臺灣新光商業銀行,基隆分行,基隆市仁愛區仁一路259號,25.1280983,121.7487098,325497.6026,2780175.562
103,718,臺灣新光商業銀行,宜蘭分行,宜蘭縣宜蘭市光復路48號,24.755309,121.755831,326445.4304,2738886.739
103,727,臺灣新光商業銀行,三峽分行,新北市三峽區復興路45號,24.936487,121.373714,287742.2317,2758794.675
103,736,臺灣新光商業銀行,路竹分行,高雄市路竹區中山路1185號,22.8546373,120.2614118,174203.3289,2528376.587
103,745,臺灣新光商業銀行,高雄分行,高雄市苓雅區青年二路105號,22.618543,120.298242,177859.3515,2502214.199
103,754,臺灣新光商業銀行,新莊分行,新北市新莊區新泰路252號,25.0398153,121.4462502,295030.2605,2770261.812
103,763,臺灣新光商業銀行,江子翠分行,新北市板橋區文化路二段428號,25.0317964,121.4742887,297862.7244,2769383.22
103,772,臺灣新光商業銀行,林口分行,新北市林口區文化三路一段65號,25.0676409,121.3609795,286417.4508,2773318.232
103,781,臺灣新光商業銀行,彌陀簡易型分行,高雄市彌陀區中正路242號,22.7840626,120.2481548,172803.0167,2520568.221
103,790,臺灣新光商業銀行,岡山分行,高雄市岡山區岡山路339號,22.7962216,120.295465,177667.2638,2521890.748
103,806,臺灣新光商業銀行,北高雄分行,高雄市三民區民族一路523號,22.66502,120.316149,179723.9005,2507352.201
103,824,臺灣新光商業銀行,小港分行,高雄市小港區漢民路292號,22.566697,120.353871,183553.3128,2496447.301
103,833,臺灣新光商業銀行,中華分行,台中市中區中華路一段126號,24.1453743,120.6770292,217177.3357,2671160.908
103,842,臺灣新光商業銀行,承德分行,台北市士林區承德路四段192之1號,25.0872674,121.5222396,302678.0384,2775545.309
103,851,臺灣新光商業銀行,敦南分行,台北市大安區敦化南路一段223號,25.040594,121.5492687,305425.4983,2770386.29
103,860,臺灣新光商業銀行,中和分行,新北市中和區中山路三段35之1號,25.0055986,121.4785761,298305.6436,2766482.954
103,879,臺灣新光商業銀行,南台中分行,台中市南區復興路二段160之1號,24.126555,120.6654516,215995.7498,2669079.425
103,888,臺灣新光商業銀行,水湳分行,台中市北屯區中清路2段236號,24.1776884,120.6692999,216400.2766,2674741.55
103,897,臺灣新光商業銀行,北屯分行,台中市北屯區文心路四段974號,24.170382,120.697037,219216.6819,2673925.979
103,903,臺灣新光商業銀行,西屯分行,台中市西屯區光明路63號,24.178492,120.638428,213263.8396,2674838.311
103,912,臺灣新光商業銀行,向上分行,台中市西區向上路一段116號,24.147014,120.663262,215778.6378,2671345.8
103,921,臺灣新光商業銀行,十甲分行,台中市東區精武東路36號,24.148164,120.705836,220105.5612,2671463.418
103,930,臺灣新光商業銀行,豐原分行,台中市豐原區圓環南路193號,24.24853,120.709257,220476.3432,2682578.324
103,949,臺灣新光商業銀行,永安分行,台中市西屯區西屯路3段159之75號,24.1879485,120.6180593,211197.1947,2675891.132
103,958,臺灣新光商業銀行,屏東分行,屏東縣屏東市中正路123號,22.6747526,120.4894742,197539.7946,2508358.363
103,967,臺灣新光商業銀行,東園分行,屏東縣屏東市廣東路63號,22.6717636,120.4990813,198525.8959,2508024.027
103,976,臺灣新光商業銀行,萬丹分行,屏東縣萬丹鄉萬全村萬丹路一段256號,22.588472,120.490029,197564.0821,2498804.236
103,985,臺灣新光商業銀行,七賢分行,高雄市新興區七賢一路249號,22.6339259,120.3096987,179045.0356,2503912.098
103,1003,臺灣新光商業銀行,汐止分行,新北市汐止區中興路146號,25.064671,121.632741,313836.2395,2773090.003
103,1012,臺灣新光商業銀行,桃北分行,桃園市桃園區中正路1080號,25.0145764,121.2995478,280232.8744,2767425.492
103,1021,臺灣新光商業銀行,六家分行,新竹縣竹北市文興路一段388號,24.8084997,121.0322674,253262.1015,2744567.302
103,1030,臺灣新光商業銀行,九如分行,屏東縣九如鄉九如路二段100號,22.7303381,120.4890085,197513.1264,2514513.616
103,1049,臺灣新光商業銀行,永康分行,台南市永康區中正南路659號,23.0377448,120.2325435,171346.5305,2548668.88
103,1058,臺灣新光商業銀行,青埔分行,桃園市中壢區領航南路三段85號,25.0085176,121.2177199,271975.1646,2766738.64
103,1067,臺灣新光商業銀行,沙鹿分行,台中市沙鹿區日新街26號,24.236482,120.565838,205908.4755,2681281.812
103,1076,臺灣新光商業銀行,大雅分行,台中市大雅區中清路3段1187號,24.2245446,120.645636,214009.1195,2679936.831
103,1094,臺灣新光商業銀行,草屯分行,南投縣草屯鎮太平路二段146號,23.9728043,120.6834557,217787.4016,2652047.439
103,1100,臺灣新光商業銀行,南東分行,台北市中山區建國北路一段90號,25.0499467,121.5360348,304085.966,2771416.895
104,18,台北市第五信用合作社,營業部,台北市大同區民生西路228號,25.0568773,121.5146806,301928.3666,2772176.2
104,27,台北市第五信用合作社,吉林分社,台北市中山區吉林路312號,25.0619189,121.5301613,303488.1215,2772740.669
104,36,台北市第五信用合作社,大同分社,台北市大同區民族西路80號,25.0684286,121.5176146,302219.4992,2773456.817
104,45,台北市第五信用合作社,中山分社,台北市中山區龍江路266號,25.0603982,121.540574,304539.3548,2772576.385
104,54,台北市第五信用合作社,松山分社,台北市南港區中坡南路11號,25.0437674,121.5826691,308794.4191,2770751.888
104,63,台北市第五信用合作社,大安分社,台北市大安區復興南路二段86之5號,25.0306077,121.5432841,304826.0324,2769277.715
104,72,台北市第五信用合作社,石牌分社,台北市北投區裕民六路132號,25.1148887,121.5176976,302208.1536,2778603.053
104,81,台北市第五信用合作社,南港分社,台北市南港區研究院路一段20號,25.054081,121.616172,312169.9205,2771909.263
104,90,台北市第五信用合作社,文山分社,台北市文山區興隆路四段70號,24.9843165,121.5615624,306691.8872,2764157.779
104,106,台北市第五信用合作社,中正分社,台北市中正區南昌路二段139號,25.026015,121.522275,302707.8022,2768760.662
104,115,台北市第五信用合作社,北投分社,台北市北投區中央南路一段108號,25.1307516,121.5010591,300523.662,2780353.797
104,124,台北市第五信用合作社,內湖分社,台北市內湖區金龍路69號,25.0851217,121.5925266,309769.0472,2775336.881
104,133,台北市第五信用合作社,天母分社,台北市士林區德行東路15號,25.1068621,121.5256948,303018.1221,2777717.092
108,14,陽信商業銀行,營業部,台北市士林區中正路255號,25.0948599,121.5248193,302934.9893,2776387.309
108,23,陽信商業銀行,石牌分行,台北市北投區石牌路一段90號,25.1138836,121.5120538,301639.4069,2778489.551
108,32,陽信商業銀行,北投分行,台北市北投區光明路152號,25.134652,121.502561,300673.4972,2780786.394
108,41,陽信商業銀行,社子分行,台北市士林區延平北路五段260號,25.0849119,121.5099453,301438.8819,2775279.663
108,50,陽信商業銀行,士林分行,台北市士林區大北路82號,25.0902954,121.5248312,302938.1537,2775881.721
108,69,陽信商業銀行,大屯分行,台北市北投區中和街304號,25.140798,121.500042,300416.977,2781466.222
108,78,陽信商業銀行,劍潭分行,台北市士林區通河街131號,25.0808394,121.5211905,302574.9602,2774832.896
108,87,陽信商業銀行,蘭雅分行,台北市士林區中山北路六段169號,25.1072392,121.524832,302930.9419,2777758.523
108,96,陽信商業銀行,天母分行,台北市士林區天母東路15號,25.1182278,121.5316033,303609.0681,2778978.364
108,102,陽信商業銀行,社中分行,台北市士林區社中街218號,25.091255,121.5083772,301278.0594,2775981.667
108,111,陽信商業銀行,吉林分行,台北市中山區吉林路304號,25.0616139,121.5300909,303481.1511,2772706.857
108,120,陽信商業銀行,成功分行,台北市內湖區成功路四段70號,25.0828668,121.5930611,309824.0604,2775087.349
108,139,陽信商業銀行,民生分行,台北市松山區民生東路五段167號,25.0592044,121.56451,306954.8965,2772454.018
108,148,陽信商業銀行,延吉分行,台北市松山區延吉街11號,25.0465758,121.5536314,305863.0274,2771050.663
108,157,陽信商業銀行,木柵分行,台北市文山區木柵路三段96號,24.9885872,121.5672711,307266.2362,2764633.221
108,166,陽信商業銀行,龍江分行,台北市中山區龍江路356巷49號,25.066122,121.538875,304365.4107,2773209.703
108,175,陽信商業銀行,南京分行,台北市松山區南京東路四段132號,25.0513349,121.5557887,306078.5446,2771578.701
108,184,陽信商業銀行,景美分行,台北市文山區景後街95號,24.9918249,121.543026,304817.1996,2764981.826
108,193,陽信商業銀行,中興分行,台北市中山區民生東路三段36號,25.057601,121.5405185,304534.9933,2772266.529
108,209,陽信商業銀行,信義分行,台北市大安區信義路四段188號,25.0330091,121.5517073,305675.0007,2769547.145
108,218,陽信商業銀行,中和分行,新北市中和區建一路245號,24.996975,121.488306,299291.1984,2765531.269
108,227,陽信商業銀行,永和分行,新北市永和區中山路一段186號,25.008952,121.508987,301373.8594,2766865.575
108,236,陽信商業銀行,蘆洲分行,新北市蘆洲區集賢路393號,25.082307,121.4805006,298469.7342,2774980.246
108,245,陽信商業銀行,板橋分行,新北市板橋區四川路一段133號,25.0045879,121.4600053,296431.5313,2766364.514
108,263,陽信商業銀行,新和分行,新北市中和區華新街89號,24.9833563,121.5085937,301344.796,2764030.329
108,272,陽信商業銀行,溪洲分行,新北市板橋區篤行路三段87號,24.984865,121.426746,293081.2725,2764168.952
108,281,陽信商業銀行,泰山分行,新北市泰山區明志路一段110號,25.063712,121.4332856,293713.5351,2772904.471
108,290,陽信商業銀行,新莊分行,新北市新莊區龍安路533號,25.0176832,121.4278873,293185.018,2767804.384
108,306,陽信商業銀行,古亭分行,台北市中正區汀州路二段40號,25.0252555,121.5176249,302238.829,2768674.734
108,315,陽信商業銀行,三重分行,新北市三重區自強路四段108號,25.0800163,121.491496,299579.8177,2774730.503
108,324,陽信商業銀行,大業分行,桃園市桃園區大業路一段53號,25.0045698,121.317597,282057.1601,2766321.279
108,333,陽信商業銀行,雙和分行,新北市中和區景平路722號,25.003103,121.49679,300145.1274,2766213.145
108,342,陽信商業銀行,復興分行,台北市松山區復興北路143號,25.0534338,121.5444005,304928.5282,2771806.516
108,351,陽信商業銀行,大安分行,台北市信義區和平東路三段225號,25.023293,121.5539151,305902.2051,2768471.845
108,360,陽信商業銀行,桃園分行,桃園市桃園區中山東路32之20號,24.9960825,121.3154017,281837.7596,2765380.683
108,379,陽信商業銀行,新店分行,新北市新店區中正路263之5號,24.9737317,121.5384617,304364.3902,2762975.901
108,397,陽信商業銀行,新福分行,新北市新莊區幸福路800號,25.0491661,121.4462479,295026.6135,2771297.549
108,403,陽信商業銀行,新竹分行,新竹市中央路247號,24.8097022,120.9766435,247638.7767,2744700.306
108,412,陽信商業銀行,員林分行,彰化縣員林市靜修路12號,23.9627982,120.5727676,206519.934,2650968.981
108,421,陽信商業銀行,花蓮分行,花蓮縣吉安鄉中華路二段200、202號,23.9737935,121.5832755,309356.0851,2652243.597
108,430,陽信商業銀行,精武分行,台中市東區精武東路188號,24.149293,120.7098559,220514.3453,2671587.603
108,449,陽信商業銀行,社頭分行,彰化縣社頭鄉員集路二段257號,23.8993316,120.5874371,207992.3579,2643935.733
108,458,陽信商業銀行,屏東分行,屏東縣屏東市中正路70號,22.6735319,120.4894764,197539.5564,2508223.192
108,467,陽信商業銀行,和平分行,台北市大安區和平東路一段63號,25.0271644,121.5245901,302940.9523,2768888.879
108,476,陽信商業銀行,高雄分行,高雄市三民區九如一路192號,22.637542,120.338799,182038.0836,2504298.942
108,485,陽信商業銀行,大同分行,台北市大同區重慶北路三段110號,25.0670882,121.5134742,301802.3518,2773306.754
108,494,陽信商業銀行,北屯分行,台中市北區文心路四段172號,24.1736974,120.6741842,216895.5045,2674298.379
108,500,陽信商業銀行,嘉義分行,嘉義市西區中興路298號,23.4823147,120.4317472,191955.4786,2597807.578
108,519,陽信商業銀行,新埔分行,新北市板橋區四維路245號,25.0275316,121.4635553,296781.1677,2768907.08
108,528,陽信商業銀行,台南分行,台南市中西區忠義路二段148號,22.9957003,120.203982,168393.956,2544028.475
108,555,陽信商業銀行,東寧分行,台南市東區東寧路247號,22.9905925,120.2268976,170740.3335,2543450.27
108,564,陽信商業銀行,中華分行,台南市東區中華東路三段102號,22.9792044,120.2274417,170789.4774,2542188.86
108,573,陽信商業銀行,健康分行,台南市南區健康路二段370號,22.982195,120.1873388,166679.3666,2542542.249
108,582,陽信商業銀行,台中分行,台中市西區台灣大道二段229號,24.1524339,120.667054,216165.4339,2671945.136
108,607,陽信商業銀行,西華分行,台南市安平區中華西路二段359號,22.993728,120.186396,166589.7818,2543819.956
108,616,陽信商業銀行,安順分行,台南市安南區安和路一段202號,23.0305133,120.2133278,169372.8043,2547878.511
108,634,陽信商業銀行,左營分行,高雄市左營區博愛二路102號,22.658446,120.303351,178405.2553,2506630.341
108,643,陽信商業銀行,向上分行,台中市西區向上南路一段166號,24.14511,120.6531916,214754.6921,2671137.428
108,652,陽信商業銀行,內湖分行,台北市內湖區內湖路一段250號,25.0819871,121.5666558,307160.8205,2774978.48
108,661,陽信商業銀行,中壢分行,桃園市中壢區健行路171號,24.948604,121.2278147,273005.2107,2760104.161
108,670,陽信商業銀行,五股分行,新北市五股區中興路一段十二號,25.0725649,121.4694161,297355.3337,2773897.229
108,689,陽信商業銀行,林森分行,新竹市西大路109號,24.7963705,120.9702089,246987.9493,2743223.828
108,698,陽信商業銀行,立文分行,高雄市左營區立文路75號,22.6643781,120.3048375,178561.0993,2507286.512
108,704,陽信商業銀行,新興分行,高雄市新興區中正四路6號,22.631362,120.301087,178158.4891,2503632.318
108,713,陽信商業銀行,青年分行,高雄市苓雅區青年一路169之1號,22.6217243,120.3077825,178841.785,2502561.887
108,722,陽信商業銀行,三鳳分行,高雄市三民區中華三路293號,22.6365981,120.2928599,177315.5464,2504216.124
108,731,陽信商業銀行,四維分行,高雄市苓雅區中華四路159號,22.6182336,120.2999652,178036.3416,2502179.105
108,740,陽信商業銀行,大公分行,高雄市鹽埕區大公路40號,22.627068,120.284326,176433.2719,2503165.011
108,759,陽信商業銀行,大順分行,高雄市三民區大順二路41號,22.6403886,120.3273945,180867.2522,2504619.408
108,768,陽信商業銀行,海光分行,高雄市左營區左營大路190號,22.684462,120.2895649,177002.1736,2509517.91
108,777,陽信商業銀行,前鎮分行,高雄市苓雅區三多二路281號,22.6188168,120.3199912,180095.381,2502234.149
108,786,陽信商業銀行,平等分行,高雄市三民區自立一路283號,22.6429005,120.2961534,177657.3861,2504912.409
108,795,陽信商業銀行,基隆分行,基隆市信義區信一路117號,25.128945,121.748873,325513.5392,2780269.442
108,801,陽信商業銀行,小港分行,高雄市小港區宏平路615號,22.569682,120.353045,183469.7983,2496778.204
108,810,陽信商業銀行,右昌分行,高雄市楠梓區加昌路803號,22.7137772,120.2943795,177512.3238,2512761.762
108,829,陽信商業銀行,汐止分行,新北市汐止區大同路一段175號,25.057172,121.6326961,313835.5949,2772259.339
108,838,陽信商業銀行,五甲分行,高雄市鳳山區五甲二路280號,22.6002559,120.3385582,181994.9995,2500170.255
108,847,陽信商業銀行,鼎力分行,高雄市三民區鼎力路142號,22.665766,120.322108,180336.6754,2507432.004
108,856,陽信商業銀行,楠梓分行,高雄市楠梓區楠梓路24號,22.7286344,120.3298576,181164.5063,2514390.068
108,865,陽信商業銀行,旗山分行,高雄市旗山區中山路158號,22.889967,120.4822182,196877.572,2532192.298
108,874,陽信商業銀行,土城分行,新北市土城區金城路三段33巷2號,24.9869415,121.4656047,297003.4374,2764411.856
108,883,陽信商業銀行,南桃園分行,桃園市桃園區中山路341號,24.9917837,121.3030113,280588.0852,2764901.684
108,917,陽信商業銀行,林園分行,高雄市林園區東林西路136號,22.5035868,120.3922099,187467.7095,2489442.493
108,926,陽信商業銀行,岡山分行,高雄市岡山區大德一路16號,22.7963403,120.2967244,177796.6302,2521903.277
108,935,陽信商業銀行,仁德分行,台南市仁德區中正路二段273號,22.95062,120.251398,173229.6826,2539010.72
108,944,陽信商業銀行,東桃園分行,桃園市桃園區經國路523、525號,25.0214245,121.3030754,280587.2147,2768184.8
108,953,陽信商業銀行,永康分行,台南市永康區中華路625號,23.014707,120.2297215,171043.8865,2546119.186
108,971,陽信商業銀行,南港分行,台北市南港區南港路二段97號,25.053917,121.5972619,310261.9825,2771882.541
108,980,陽信商業銀行,里港分行,屏東縣里港鄉里港路43號,22.7760142,120.4953333,198180.0256,2519569.221
108,999,陽信商業銀行,大里分行,台中市大里區國光路二段666、668號,24.1135849,120.6792952,217399.5688,2667639.697
108,1017,陽信商業銀行,萬華分行,台北市萬華區西園路2段207號,25.0272403,121.4943986,299893.9842,2768885.823
108,1026,陽信商業銀行,臺北分行,台北市中山區民生東路一段43號,25.0582332,121.5260004,303069.907,2772330.781
108,1035,陽信商業銀行,長安分行,台北市大同區長安西路二0五號,25.051975,121.512785,301739.166,2771632.468
108,1053,陽信商業銀行,羅東分行,宜蘭縣羅東鎮中正北路三十號,24.67938,121.771957,328123.8761,2730485.631
108,1062,陽信商業銀行,竹北分行,新竹縣竹北市光明六路東一段二三六號,24.821384,121.0228465,252309.4484,2745994.163
108,1071,陽信商業銀行,重新分行,新北市三重區重新路四段28號,25.0573708,121.4883358,299270.085,2772221.009
108,1080,陽信商業銀行,彰化分行,彰化縣彰化市曉陽路187號,24.0727252,120.5377443,202995.4903,2663154.615
108,1336,陽信商業銀行,苗栗分行,苗栗縣公館鄉大同路252號,24.4984253,120.827869,232555.2097,2710234.972
108,1354,陽信商業銀行,龍井分行,台中市龍井區台灣大道五段256、258號,24.185751,120.5872206,208063.4208,2675656.658
108,1363,陽信商業銀行,雲林分行,雲林縣土庫鎮復興路39號,23.6815434,120.3907423,187860.7675,2619888.398
108,1372,陽信商業銀行,南投分行,南投縣草屯鎮太平路二段118號,23.9722056,120.6833739,217778.9285,2651981.152
108,1503,陽信商業銀行,臺東分行,台東縣卑南鄉太平路112號,22.7767328,121.0902211,259263.9149,2519563.264
108,1512,陽信商業銀行,宜蘭分行,宜蘭縣員山鄉員山路一段181號,24.7456336,121.7271787,323553.1019,2737799.348
108,1567,陽信商業銀行,林口分行,桃園市龜山區文化三路331號,25.0556175,121.3657835,286905.7085,2771987.772
108,1576,陽信商業銀行,豐原分行,台中市豐原區中山路277號,24.2473172,120.7149143,221050.5456,2682442.819
108,1585,陽信商業銀行,竹科分行,新竹市東區光復路一段487號,24.784317,121.0144978,251465.9522,2741888.548
114,15,基隆第一信用合作社,營業部,基隆市中正區義一路76號,25.1333907,121.7461812,325239.3745,2780760.387
114,24,基隆第一信用合作社,仁一路分社,基隆市仁愛區仁一路157號,25.1278502,121.7519451,325824.0056,2780149.894
